36.8000	0.0	15	43	10294
27.2000	0.0	21	60	10294
6.2000	0.0	6	75	10294
30.4000	0.0	4	56	10295
16.8000	0.0	12	11	10296
13.9000	0.0	30	16	10296
28.8000	0.0	15	69	10296
14.4000	0.0	60	39	10297
27.8000	0.0	20	72	10297
15.2000	0.0	40	2	10298
15.2000	0.25	40	36	10298
44.0000	0.25	30	59	10298
39.4000	0.0	15	62	10298
7.3000	0.0	15	19	10299
12.0000	0.0	20	70	10299
13.6000	0.0	30	66	10300
10.0000	0.0	20	68	10300
14.7000	0.0	10	40	10301
30.4000	0.0	20	56	10301
31.2000	0.0	40	17	10302
36.4000	0.0	28	28	10302
36.8000	0.0	12	43	10302
14.7000	0.1	40	40	10303
16.8000	0.1	30	65	10303
10.0000	0.1	15	68	10303
16.0000	0.0	30	49	10304
44.0000	0.0	10	59	10304
17.2000	0.0	2	71	10304
50.0000	0.1	25	18	10305
99.0000	0.1	25	29	10305
14.4000	0.1	30	39	10305
20.7000	0.0	10	30	10306
26.2000	0.0	10	53	10306
5.9000	0.0	5	54	10306
39.4000	0.0	10	62	10307
10.0000	0.0	3	68	10307
28.8000	0.0	1	69	10308
12.0000	0.0	5	70	10308
17.6000	0.0	20	4	10309
20.0000	0.0	30	6	10309
11.2000	0.0	2	42	10309
36.8000	0.0	20	43	10309
17.2000	0.0	3	71	10309
13.9000	0.0	10	16	10310
39.4000	0.0	5	62	10310
11.2000	0.0	6	42	10311
28.8000	0.0	7	69	10311
36.4000	0.0	4	28	10312
36.8000	0.0	24	43	10312
26.2000	0.0	20	53	10312
6.2000	0.0	10	75	10312
15.2000	0.0	12	36	10313
25.6000	0.1	40	32	10314
10.6000	0.1	30	58	10314
39.4000	0.1	25	62	10314
11.2000	0.0	14	34	10315
12.0000	0.0	30	70	10315
7.7000	0.0	10	41	10316
39.4000	0.0	70	62	10316
14.4000	0.0	20	1	10317
7.7000	0.0	20	41	10318
14.4000	0.0	6	76	10318
31.2000	0.0	8	17	10319
36.4000	0.0	14	28	10319
14.4000	0.0	30	76	10319
17.2000	0.0	30	71	10320
14.4000	0.0	10	35	10321
5.6000	0.0	20	52	10322
12.4000	0.0	5	15	10323
11.2000	0.0	4	25	10323
14.4000	0.0	4	39	10323
13.9000	0.15000001	21	16	10324
14.4000	0.15000001	70	35	10324
9.6000	0.0	30	46	10324
44.0000	0.15000001	40	59	10324
35.1000	0.15000001	80	63	10324
20.0000	0.0	6	6	10325
4.8000	0.0	12	13	10325
18.6000	0.0	9	14	10325
10.0000	0.0	4	31	10325
27.8000	0.0	40	72	10325
17.6000	0.0	24	4	10326
15.6000	0.0	16	57	10326
6.2000	0.0	50	75	10326
15.2000	0.2	25	2	10327
16.8000	0.2	50	11	10327
20.7000	0.2	35	30	10327
10.6000	0.2	30	58	10327
44.0000	0.0	9	59	10328
16.8000	0.0	40	65	10328
10.0000	0.0	10	68	10328
7.3000	5.0000001E-2	10	19	10329
20.7000	5.0000001E-2	8	30	10329
210.8000	5.0000001E-2	20	38	10329
30.4000	5.0000001E-2	12	56	10329
24.9000	0.15000001	50	26	10330
27.8000	0.15000001	25	72	10330
5.9000	0.0	15	54	10331
50.0000	0.2	40	18	10332
11.2000	0.2	10	42	10332
7.6000	0.2	16	47	10332
18.6000	0.0	10	14	10333
8.0000	0.1	10	21	10333
17.2000	0.1	40	71	10333
5.6000	0.0	8	52	10334
10.0000	0.0	10	68	10334
15.2000	0.2	7	2	10335
10.0000	0.2	25	31	10335
25.6000	0.2	6	32	10335
42.4000	0.2	48	51	10335
17.6000	0.1	18	4	10336
7.2000	0.0	40	23	10337
24.9000	0.0	24	26	10337
15.2000	0.0	20	36	10337
20.8000	0.0	28	37	10337
27.8000	0.0	25	72	10337
31.2000	0.0	20	17	10338
20.7000	0.0	15	30	10338
17.6000	0.0	10	4	10339
31.2000	5.0000001E-2	70	17	10339
39.4000	0.0	28	62	10339
50.0000	5.0000001E-2	20	18	10340
7.7000	5.0000001E-2	12	41	10340
36.8000	5.0000001E-2	40	43	10340
2.0000	0.0	8	33	10341
44.0000	0.15000001	9	59	10341
15.2000	0.2	24	2	10342
10.0000	0.2	56	31	10342
15.2000	0.2	40	36	10342
19.2000	0.2	40	55	10342
26.6000	0.0	50	64	10343
10.0000	5.0000001E-2	4	68	10343
14.4000	0.0	15	76	10343
17.6000	0.0	35	4	10344
32.0000	0.25	70	8	10344
32.0000	0.0	70	8	10345
7.3000	0.0	80	19	10345
11.2000	0.0	9	42	10345
31.2000	0.1	36	17	10346
30.4000	0.0	20	56	10346
11.2000	0.0	10	25	10347
14.4000	0.15000001	50	39	10347
14.7000	0.0	4	40	10347
6.2000	0.15000001	6	75	10347
14.4000	0.15000001	15	1	10348
7.2000	0.0	25	23	10348
5.9000	0.0	24	54	10349
13.0000	0.1	15	50	10350
28.8000	0.1	18	69	10350
210.8000	5.0000001E-2	20	38	10351
7.7000	0.0	13	41	10351
15.5000	5.0000001E-2	77	44	10351
16.8000	5.0000001E-2	10	65	10351
3.6000	0.0	10	24	10352
5.9000	0.15000001	20	54	10352
16.8000	0.2	12	11	10353
210.8000	0.2	50	38	10353
14.4000	0.0	12	1	10354
99.0000	0.0	4	29	10354
3.6000	0.0	25	24	10355
15.6000	0.0	25	57	10355
10.0000	0.0	30	31	10356
19.2000	0.0	12	55	10356
28.8000	0.0	20	69	10356
24.8000	0.2	30	10	10357
24.9000	0.0	16	26	10357
27.2000	0.2	8	60	10357
3.6000	5.0000001E-2	10	24	10358
11.2000	5.0000001E-2	10	34	10358
15.2000	5.0000001E-2	20	36	10358
13.9000	5.0000001E-2	56	16	10359
10.0000	5.0000001E-2	70	31	10359
27.2000	5.0000001E-2	80	60	10359
36.4000	0.0	30	28	10360
99.0000	0.0	35	29	10360
210.8000	0.0	10	38	10360
16.0000	0.0	35	49	10360
5.9000	0.0	28	54	10360
14.4000	0.1	54	39	10361
27.2000	0.1	55	60	10361
11.2000	0.0	50	25	10362
42.4000	0.0	20	51	10362
5.9000	0.0	24	54	10362
10.0000	0.0	20	31	10363
6.2000	0.0	12	75	10363
14.4000	0.0	12	76	10363
28.8000	0.0	30	69	10364
17.2000	0.0	5	71	10364
16.8000	0.0	24	11	10365
16.8000	0.0	5	65	10366
10.4000	0.0	5	77	10366
11.2000	0.0	36	34	10367
5.9000	0.0	18	54	10367
16.8000	0.0	15	65	10367
10.4000	0.0	7	77	10367
8.0000	0.1	5	21	10368
36.4000	0.1	13	28	10368
15.6000	0.0	25	57	10368
26.6000	0.1	35	64	10368
99.0000	0.0	20	29	10369
30.4000	0.25	18	56	10369
14.4000	0.15000001	15	1	10370
26.6000	0.0	30	64	10370
8.0000	0.15000001	20	74	10370
15.2000	0.2	6	36	10371
64.8000	0.25	12	20	10372
210.8000	0.25	40	38	10372
27.2000	0.25	70	60	10372
27.8000	0.25	42	72	10372
10.6000	0.2	80	58	10373
17.2000	0.2	50	71	10373
10.0000	0.0	30	31	10374
10.6000	0.0	15	58	10374
18.6000	0.0	15	14	10375
5.9000	0.0	10	54	10375
10.0000	5.0000001E-2	42	31	10376
36.4000	0.15000001	20	28	10377
14.4000	0.15000001	20	39	10377
17.2000	0.0	6	71	10378
7.7000	0.1	8	41	10379
35.1000	0.1	16	63	10379
16.8000	0.1	20	65	10379
20.7000	0.1	18	30	10380
26.2000	0.1	20	53	10380
27.2000	0.1	6	60	10380
12.0000	0.0	30	70	10380
8.0000	0.0	14	74	10381
17.0000	0.0	32	5	10382
50.0000	0.0	9	18	10382
99.0000	0.0	14	29	10382
2.0000	0.0	60	33	10382
8.0000	0.0	50	74	10382
4.8000	0.0	20	13	10383
13.0000	0.0	15	50	10383
30.4000	0.0	20	56	10383
64.8000	0.0	28	20	10384
27.2000	0.0	15	60	10384
24.0000	0.2	10	7	10385
27.2000	0.2	20	60	10385
10.0000	0.2	8	68	10385
3.6000	0.0	15	24	10386
11.2000	0.0	10	34	10386
3.6000	0.0	15	24	10387
36.4000	0.0	6	28	10387
44.0000	0.0	12	59	10387
17.2000	0.0	15	71	10387
7.6000	0.2	15	45	10388
5.6000	0.2	20	52	10388
26.2000	0.0	40	53	10388
24.8000	0.0	16	10	10389
19.2000	0.0	15	55	10389
39.4000	0.0	20	62	10389
12.0000	0.0	30	70	10389
10.0000	0.1	60	31	10390
14.4000	0.1	40	35	10390
9.6000	0.0	45	46	10390
27.8000	0.1	24	72	10390
4.8000	0.0	18	13	10391
28.8000	0.0	50	69	10392
15.2000	0.25	25	2	10393
18.6000	0.25	42	14	10393
11.2000	0.25	7	25	10393
24.9000	0.25	70	26	10393
10.0000	0.0	32	31	10393
4.8000	0.0	10	13	10394
39.4000	0.0	10	62	10394
9.6000	0.1	28	46	10395
26.2000	0.1	70	53	10395
28.8000	0.0	8	69	10395
7.2000	0.0	40	23	10396
17.2000	0.0	60	71	10396
27.8000	0.0	21	72	10396
8.0000	0.15000001	10	21	10397
42.4000	0.15000001	18	51	10397
14.4000	0.0	30	35	10398
19.2000	0.1	120	55	10398
10.0000	0.0	60	68	10399
17.2000	0.0	30	71	10399
14.4000	0.0	35	76	10399
10.4000	0.0	14	77	10399
99.0000	0.0	21	29	10400
14.4000	0.0	35	35	10400
16.0000	0.0	30	49	10400
20.7000	0.0	18	30	10401
30.4000	0.0	70	56	10401
16.8000	0.0	20	65	10401
17.2000	0.0	60	71	10401
7.2000	0.0	60	23	10402
35.1000	0.0	65	63	10402
13.9000	0.15000001	21	16	10403
10.2000	0.15000001	70	48	10403
24.9000	5.0000001E-2	30	26	10404
11.2000	5.0000001E-2	40	42	10404
16.0000	5.0000001E-2	30	49	10404
8.0000	0.0	50	3	10405
14.4000	0.0	10	1	10406
8.0000	0.1	30	21	10406
36.4000	0.1	42	28	10406
15.2000	0.1	5	36	10406
14.7000	0.1	2	40	10406
16.8000	0.0	30	11	10407
28.8000	0.0	15	69	10407
17.2000	0.0	15	71	10407
20.8000	0.0	10	37	10408
5.9000	0.0	6	54	10408
39.4000	0.0	35	62	10408
18.6000	0.0	12	14	10409
8.0000	0.0	12	21	10409
2.0000	0.0	49	33	10410
44.0000	0.0	16	59	10410
7.7000	0.2	25	41	10411
15.5000	0.2	40	44	10411
44.0000	0.2	9	59	10411
18.6000	0.1	20	14	10412
14.4000	0.0	24	1	10413
39.4000	0.0	40	62	10413
14.4000	0.0	14	76	10413
7.3000	5.0000001E-2	18	19	10414
2.0000	0.0	50	33	10414
31.2000	0.0	2	17	10415
2.0000	0.0	20	33	10415
7.3000	0.0	20	19	10416
26.2000	0.0	10	53	10416
15.6000	0.0	20	57	10416
210.8000	0.0	50	38	10417
9.6000	0.25	2	46	10417
10.0000	0.25	36	68	10417
10.4000	0.0	35	77	10417
15.2000	0.0	60	2	10418
7.6000	0.0	55	47	10418
22.8000	0.0	16	61	10418
8.0000	0.0	15	74	10418
27.2000	5.0000001E-2	60	60	10419
28.8000	5.0000001E-2	20	69	10419
77.6000	0.1	20	9	10420
4.8000	0.1	2	13	10420
12.0000	0.1	8	70	10420
12.0000	0.1	20	73	10420
7.3000	0.15000001	4	19	10421
24.9000	0.0	30	26	10421
26.2000	0.15000001	15	53	10421
10.4000	0.15000001	10	77	10421
24.9000	0.0	2	26	10422
10.0000	0.0	14	31	10423
44.0000	0.0	20	59	10423
14.4000	0.2	60	35	10424
210.8000	0.2	49	38	10424
10.0000	0.2	30	68	10424
19.2000	0.25	10	55	10425
14.4000	0.25	20	76	10425
30.4000	0.0	5	56	10426
26.6000	0.0	7	64	10426
18.6000	0.0	35	14	10427
9.6000	0.0	20	46	10428
13.0000	0.0	40	50	10429
35.1000	0.25	35	63	10429
31.2000	0.2	45	17	10430
8.0000	0.0	50	21	10430
30.4000	0.0	30	56	10430
44.0000	0.2	70	59	10430
31.2000	0.25	50	17	10431
14.7000	0.25	50	40	10431
7.6000	0.25	30	47	10431
24.9000	0.0	10	26	10432
5.9000	0.0	40	54	10432
30.4000	0.0	28	56	10433
16.8000	0.0	6	11	10434
14.4000	0.15000001	18	76	10434
15.2000	0.0	10	2	10435
16.8000	0.0	12	22	10435
27.8000	0.0	10	72	10435
9.6000	0.0	5	46	10436
30.4000	0.1	40	56	10436
26.6000	0.1	30	64	10436
6.2000	0.1	24	75	10436
26.2000	0.0	15	53	10437
7.3000	0.2	15	19	10438
11.2000	0.2	20	34	10438
15.6000	0.2	15	57	10438
30.4000	0.0	15	12	10439
13.9000	0.0	16	16	10439
26.6000	0.0	6	64	10439
8.0000	0.0	30	74	10439
15.2000	0.15000001	45	2	10440
13.9000	0.15000001	49	16	10440
99.0000	0.15000001	24	29	10440
22.8000	0.15000001	90	61	10440
35.1000	0.0	50	27	10441
16.8000	0.0	30	11	10442
5.9000	0.0	80	54	10442
13.6000	0.0	60	66	10442
16.8000	0.2	6	11	10443
36.4000	0.0	12	28	10443
31.2000	0.0	10	17	10444
24.9000	0.0	15	26	10444
14.4000	0.0	8	35	10444
7.7000	0.0	30	41	10444
14.4000	0.0	6	39	10445
5.9000	0.0	15	54	10445
7.3000	0.1	12	19	10446
3.6000	0.1	20	24	10446
10.0000	0.1	3	31	10446
5.6000	0.1	15	52	10446
7.3000	0.0	40	19	10447
16.8000	0.0	35	65	10447
17.2000	0.0	2	71	10447
24.9000	0.0	6	26	10448
14.7000	0.0	20	40	10448
24.8000	0.0	14	10	10449
5.6000	0.0	20	52	10449
39.4000	0.0	35	62	10449
24.8000	0.2	20	10	10450
5.9000	0.2	6	54	10450
19.2000	0.1	120	55	10451
26.6000	0.1	35	64	10451
16.8000	0.1	28	65	10451
10.4000	0.1	55	77	10451
36.4000	0.0	15	28	10452
15.5000	5.0000001E-2	100	44	10452
10.2000	0.1	15	48	10453
12.0000	0.1	25	70	10453
13.9000	0.2	20	16	10454
2.0000	0.2	20	33	10454
9.6000	0.2	10	46	10454
14.4000	0.0	20	39	10455
26.2000	0.0	50	53	10455
22.8000	0.0	25	61	10455
17.2000	0.0	30	71	10455
8.0000	0.15000001	40	21	10456
16.0000	0.15000001	21	49	10456
44.0000	0.0	36	59	10457
24.9000	0.0	30	26	10458
36.4000	0.0	30	28	10458
36.8000	0.0	20	43	10458
30.4000	0.0	15	56	10458
17.2000	0.0	50	71	10458
24.0000	5.0000001E-2	16	7	10459
9.6000	5.0000001E-2	20	46	10459
27.8000	0.0	40	72	10459
10.0000	0.25	21	68	10460
6.2000	0.25	4	75	10460
8.0000	0.25	40	21	10461
20.7000	0.25	28	30	10461
19.2000	0.25	60	55	10461
4.8000	0.0	1	13	10462
7.2000	0.0	21	23	10462
7.3000	0.0	21	19	10463
11.2000	0.0	50	42	10463
17.6000	0.2	16	4	10464
36.8000	0.0	3	43	10464
30.4000	0.2	30	56	10464
27.2000	0.0	20	60	10464
3.6000	0.0	25	24	10465
99.0000	0.1	18	29	10465
14.7000	0.0	20	40	10465
7.6000	0.1	30	45	10465
13.0000	0.0	25	50	10465
16.8000	0.0	10	11	10466
9.6000	0.0	5	46	10466
3.6000	0.0	28	24	10467
11.2000	0.0	12	25	10467
20.7000	0.0	8	30	10468
36.8000	0.0	15	43	10468
15.2000	0.15000001	40	2	10469
13.9000	0.15000001	35	16	10469
15.5000	0.15000001	2	44	10469
50.0000	0.0	30	18	10470
7.2000	0.0	15	23	10470
26.6000	0.0	8	64	10470
24.0000	0.0	30	7	10471
30.4000	0.0	20	56	10471
3.6000	5.0000001E-2	80	24	10472
42.4000	0.0	18	51	10472
2.0000	0.0	12	33	10473
17.2000	0.0	12	71	10473
18.6000	0.0	12	14	10474
36.4000	0.0	18	28	10474
14.7000	0.0	21	40	10474
6.2000	0.0	10	75	10474
10.0000	0.15000001	35	31	10475
13.6000	0.15000001	60	66	10475
14.4000	0.15000001	42	76	10475
19.2000	5.0000001E-2	2	55	10476
12.0000	0.0	12	70	10476
14.4000	0.0	15	1	10477
8.0000	0.25	21	21	10477
14.4000	0.25	20	39	10477
24.8000	5.0000001E-2	20	10	10478
210.8000	0.0	30	38	10479
26.2000	0.0	28	53	10479
44.0000	0.0	60	59	10479
26.6000	0.0	30	64	10479
7.6000	0.0	30	47	10480
44.0000	0.0	12	59	10480
16.0000	0.0	24	49	10481
27.2000	0.0	40	60	10481
14.7000	0.0	10	40	10482
11.2000	5.0000001E-2	35	34	10483
10.4000	5.0000001E-2	30	77	10483
8.0000	0.0	14	21	10484
14.7000	0.0	10	40	10484
42.4000	0.0	3	51	10484
15.2000	0.1	20	2	10485
8.0000	0.1	20	3	10485
19.2000	0.1	30	55	10485
12.0000	0.1	60	70	10485
16.8000	0.0	5	11	10486
42.4000	0.0	25	51	10486
8.0000	0.0	16	74	10486
7.3000	0.0	5	19	10487
24.9000	0.0	30	26	10487
5.9000	0.25	24	54	10487
44.0000	0.0	30	59	10488
12.0000	0.2	20	73	10488
16.8000	0.25	15	11	10489
13.9000	0.0	18	16	10489
44.0000	0.0	60	59	10490
10.0000	0.0	30	68	10490
6.2000	0.0	36	75	10490
15.5000	0.15000001	15	44	10491
10.4000	0.15000001	7	77	10491
11.2000	5.0000001E-2	60	25	10492
11.2000	5.0000001E-2	20	42	10492
16.8000	0.1	15	65	10493
13.6000	0.1	10	66	10493
28.8000	0.1	10	69	10493
30.4000	0.0	30	56	10494
7.2000	0.0	10	23	10495
7.7000	0.0	20	41	10495
10.4000	0.0	5	77	10495
10.0000	5.0000001E-2	20	31	10496
30.4000	0.0	14	56	10497
27.8000	0.0	25	72	10497
10.4000	0.0	25	77	10497
4.5000	0.0	14	24	10498
18.4000	0.0	5	40	10498
14.0000	0.0	30	42	10498
45.6000	0.0	20	28	10499
20.0000	0.0	25	49	10499
15.5000	5.0000001E-2	12	15	10500
45.6000	5.0000001E-2	8	28	10500
7.4500	0.0	20	54	10501
9.5000	0.0	21	45	10502
32.8000	0.0	6	53	10502
14.0000	0.0	30	67	10502
23.2500	0.0	70	14	10503
21.0500	0.0	20	65	10503
19.0000	0.0	12	2	10504
10.0000	0.0	12	21	10504
32.8000	0.0	10	53	10504
28.5000	0.0	25	61	10504
49.3000	0.0	3	62	10505
14.0000	0.1	18	25	10506
15.0000	0.1	14	70	10506
46.0000	0.15000001	15	43	10507
12.7500	0.15000001	15	48	10507
6.0000	0.0	10	13	10508
18.0000	0.0	10	39	10508
45.6000	0.0	3	28	10509
123.7900	0.0	36	29	10510
7.7500	0.1	36	75	10510
22.0000	0.15000001	50	4	10511
30.0000	0.15000001	50	7	10511
40.0000	0.15000001	10	8	10511
4.5000	0.15000001	10	24	10512
12.0000	0.15000001	9	46	10512
9.5000	0.15000001	6	47	10512
34.0000	0.15000001	12	60	10512
10.0000	0.2	40	21	10513
32.0000	0.2	50	32	10513
28.5000	0.2	15	61	10513
81.0000	0.0	39	20	10514
45.6000	0.0	35	28	10514
38.0000	0.0	70	56	10514
21.0500	0.0	39	65	10514
7.7500	0.0	50	75	10514
97.0000	0.15000001	16	9	10515
17.4500	0.0	50	16	10515
43.9000	0.0	120	27	10515
2.5000	0.15000001	16	33	10515
34.0000	0.15000001	84	60	10515
62.5000	0.1	25	18	10516
9.6500	0.1	80	41	10516
14.0000	0.0	20	42	10516
7.0000	0.0	6	52	10517
55.0000	0.0	4	59	10517
15.0000	0.0	6	70	10517
4.5000	0.0	5	24	10518
263.5000	0.0	15	38	10518
19.4500	0.0	9	44	10518
31.0000	5.0000001E-2	16	10	10519
38.0000	0.0	40	56	10519
34.0000	5.0000001E-2	10	60	10519
4.5000	0.0	8	24	10520
32.8000	0.0	5	53	10520
18.0000	0.0	3	35	10521
9.6500	0.0	10	41	10521
12.5000	0.0	6	68	10521
18.0000	0.2	40	1	10522
40.0000	0.0	24	8	10522
25.8900	0.2	20	30	10522
18.4000	0.2	25	40	10522
39.0000	0.1	25	17	10523
81.0000	0.1	15	20	10523
26.0000	0.1	18	37	10523
9.6500	0.1	6	41	10523
31.0000	0.0	2	10	10524
25.8900	0.0	10	30	10524
46.0000	0.0	60	43	10524
7.4500	0.0	15	54	10524
19.0000	0.0	30	36	10525
18.4000	0.1	15	40	10525
18.0000	0.15000001	8	1	10526
6.0000	0.0	10	13	10526
38.0000	0.15000001	30	56	10526
22.0000	0.1	50	4	10527
19.0000	0.1	30	36	10527
21.0000	0.0	3	11	10528
2.5000	0.2	8	33	10528
34.8000	0.0	9	72	10528
24.0000	0.0	14	55	10529
12.5000	0.0	20	68	10529
36.0000	0.0	10	69	10529
39.0000	0.0	40	17	10530
46.0000	0.0	25	43	10530
28.5000	0.0	20	61	10530
18.0000	0.0	50	76	10530
55.0000	0.0	2	59	10531
25.8900	0.0	15	30	10532
17.0000	0.0	24	66	10532
22.0000	5.0000001E-2	50	4	10533
34.8000	0.0	24	72	10533
15.0000	5.0000001E-2	24	73	10533
25.8900	0.0	10	30	10534
18.4000	0.2	10	40	10534
7.4500	0.2	10	54	10534
21.0000	0.1	50	11	10535
18.4000	0.1	10	40	10535
19.5000	0.1	5	57	10535
55.0000	0.1	15	59	10535
38.0000	0.25	15	12	10536
12.5000	0.0	20	31	10536
2.5000	0.0	30	33	10536
34.0000	0.25	35	60	10536
12.5000	0.0	30	31	10537
53.0000	0.0	6	51	10537
13.2500	0.0	20	58	10537
34.8000	0.0	21	72	10537
15.0000	0.0	9	73	10537
15.0000	0.0	7	70	10538
34.8000	0.0	1	72	10538
6.0000	0.0	8	13	10539
10.0000	0.0	15	21	10539
2.5000	0.0	15	33	10539
20.0000	0.0	6	49	10539
10.0000	0.0	60	3	10540
31.2300	0.0	40	26	10540
263.5000	0.0	30	38	10540
12.5000	0.0	35	68	10540
4.5000	0.1	35	24	10541
263.5000	0.1	4	38	10541
21.0500	0.1	36	65	10541
21.5000	0.1	9	71	10541
21.0000	5.0000001E-2	15	11	10542
7.4500	5.0000001E-2	24	54	10542
38.0000	0.15000001	30	12	10543
9.0000	0.15000001	70	23	10543
45.6000	0.0	7	28	10544
14.0000	0.0	7	67	10544
21.0000	0.0	10	11	10545
30.0000	0.0	10	7	10546
18.0000	0.0	30	35	10546
49.3000	0.0	40	62	10546
32.0000	0.15000001	24	32	10547
19.0000	0.0	60	36	10547
14.0000	0.25	10	34	10548
9.6500	0.0	14	41	10548
12.5000	0.15000001	55	31	10549
9.5000	0.15000001	100	45	10549
53.0000	0.15000001	48	51	10549
39.0000	0.1	8	17	10550
9.2000	0.0	10	19	10550
10.0000	0.1	6	21	10550
28.5000	0.1	10	61	10550
17.4500	0.15000001	40	16	10551
18.0000	0.15000001	20	35	10551
19.4500	0.0	40	44	10551
36.0000	0.0	18	69	10552
7.7500	0.0	30	75	10552
21.0000	0.0	15	11	10553
17.4500	0.0	14	16	10553
21.0000	0.0	24	22	10553
12.5000	0.0	30	31	10553
18.0000	0.0	6	35	10553
17.4500	5.0000001E-2	30	16	10554
9.0000	5.0000001E-2	20	23	10554
49.3000	5.0000001E-2	20	62	10554
13.0000	5.0000001E-2	10	77	10554
23.2500	0.2	30	14	10555
9.2000	0.2	35	19	10555
4.5000	0.2	18	24	10555
53.0000	0.2	20	51	10555
38.0000	0.2	40	56	10555
34.8000	0.0	24	72	10556
33.2500	0.0	30	64	10557
7.7500	0.0	20	75	10557
9.5000	0.0	25	47	10558
53.0000	0.0	20	51	10558
7.0000	0.0	30	52	10558
32.8000	0.0	18	53	10558
15.0000	0.0	3	73	10558
9.6500	5.0000001E-2	12	41	10559
24.0000	5.0000001E-2	18	55	10559
25.8900	0.0	20	30	10560
49.3000	0.25	15	62	10560
19.4500	0.0	10	44	10561
53.0000	0.0	50	51	10561
2.5000	0.1	20	33	10562
49.3000	0.1	10	62	10562
19.0000	0.0	25	36	10563
7.0000	0.0	70	52	10563
