278	341000.0000	2012-02-29 00:00:00.000	2012-01-15 00:00:00.000	EE81E30A-0878-4FDD-B626-C44AD7B7DF61
278	542000.0000	2012-05-30 00:00:00.000	2012-04-15 00:00:00.000	AB87AE3A-A0DB-4073-B348-02851BE80D64
278	329000.0000	2012-08-30 00:00:00.000	2012-07-16 00:00:00.000	B06507B8-6A96-4819-AC31-A77411C9B777
278	239000.0000	2012-11-30 00:00:00.000	2012-10-16 00:00:00.000	4580482F-A91E-4482-A95D-FC7BCE1A2E01
278	418000.0000	2013-02-28 00:00:00.000	2013-01-14 00:00:00.000	C7A90E1B-3B08-4B58-84F7-8F70C9092D86
278	507000.0000	2013-05-30 00:00:00.000	2013-04-15 00:00:00.000	0E252D7F-F0A3-493A-93FF-1ACA0FBFE0AD
278	453000.0000	2013-08-30 00:00:00.000	2013-07-16 00:00:00.000	F22DFA8F-2D6D-4CA1-9ABF-48D8B2B4F705
278	280000.0000	2013-11-30 00:00:00.000	2013-10-16 00:00:00.000	F30D6135-6631-406A-A396-BE71E1BD87CF
278	390000.0000	2014-03-01 00:00:00.000	2014-01-15 00:00:00.000	0696B200-1180-4150-9BDF-0EC0A83C78BF
279	669000.0000	2011-05-31 00:00:00.000	2011-04-16 00:00:00.000	C40AC76F-5027-4417-9B60-CB1210AC079A
279	917000.0000	2011-08-31 00:00:00.000	2011-07-17 00:00:00.000	982237B6-4533-4DCB-907A-9E15D45AFA59
279	780000.0000	2011-12-01 00:00:00.000	2011-10-17 00:00:00.000	20819180-2DE9-41FE-9EFB-6513453D69A0
279	802000.0000	2012-02-29 00:00:00.000	2012-01-15 00:00:00.000	B762B64B-0E51-41C9-889F-1535BF553BED
279	734000.0000	2012-05-30 00:00:00.000	2012-04-15 00:00:00.000	480C5A5B-E2AC-4C72-930B-B80E770FB14B
279	647000.0000	2012-08-30 00:00:00.000	2012-07-16 00:00:00.000	660A70A8-CE25-4CEC-8866-FB50C5377BEC
279	571000.0000	2012-11-30 00:00:00.000	2012-10-16 00:00:00.000	E7F639AC-53C3-4B66-8ECD-5F71E7CACB99
279	572000.0000	2013-02-28 00:00:00.000	2013-01-14 00:00:00.000	173AD1F3-C953-4182-8168-97190CA5F929
279	950000.0000	2013-05-30 00:00:00.000	2013-04-15 00:00:00.000	399FAA31-8935-4E8A-8AE6-9B3DEB5BF5E0
279	675000.0000	2013-08-30 00:00:00.000	2013-07-16 00:00:00.000	3BD5FB9E-0D3C-41B5-A619-CB98D6E5B7FE
279	538000.0000	2013-11-30 00:00:00.000	2013-10-16 00:00:00.000	95B4B50B-08E7-4B71-A68C-B55F9400395B
279	686000.0000	2014-03-01 00:00:00.000	2014-01-15 00:00:00.000	BB8C5BB9-475D-438B-A611-17A20F4A6B91
280	165000.0000	2011-05-31 00:00:00.000	2011-04-16 00:00:00.000	4F97C4D6-9C4C-4915-9CA4-EAB679D373F6
280	469000.0000	2011-08-31 00:00:00.000	2011-07-17 00:00:00.000	BA494EA7-5CED-4044-995C-39A69DD68B34
280	264000.0000	2011-12-01 00:00:00.000	2011-10-17 00:00:00.000	D2FE8C53-8307-4C36-9571-F5648DA24CA2
280	301000.0000	2012-02-29 00:00:00.000	2012-01-15 00:00:00.000	B9C12814-44B8-47CE-8DB8-45A7C91E360B
280	210000.0000	2012-05-30 00:00:00.000	2012-04-15 00:00:00.000	1EA57383-0BE7-46E8-BFB9-21034FABE6CC
280	226000.0000	2012-08-30 00:00:00.000	2012-07-16 00:00:00.000	876E5DD7-DE44-4497-BB38-08B1D56A9F5D
280	190000.0000	2012-11-30 00:00:00.000	2012-10-16 00:00:00.000	3E7198AA-2BF8-4050-9050-091D14F61FF1
280	224000.0000	2013-02-28 00:00:00.000	2013-01-14 00:00:00.000	ADC65C86-AFEE-4A07-80D9-F23039954C4A
280	319000.0000	2013-05-30 00:00:00.000	2013-04-15 00:00:00.000	58E9567D-5174-4A27-A95A-11DA6E6DC585
280	450000.0000	2013-08-30 00:00:00.000	2013-07-16 00:00:00.000	FCEB753B-9A73-445A-937F-BA7EC99385B4
280	343000.0000	2013-11-30 00:00:00.000	2013-10-16 00:00:00.000	A5CCD7A0-F696-489E-8D9B-73904D898DC6
280	390000.0000	2014-03-01 00:00:00.000	2014-01-15 00:00:00.000	BFF32188-2095-43B6-88FF-4CDCDD7C2F4C
281	460000.0000	2011-05-31 00:00:00.000	2011-04-16 00:00:00.000	FCEF2AF1-6183-41B3-A04F-2EAD88389267
281	549000.0000	2011-08-31 00:00:00.000	2011-07-17 00:00:00.000	AD3E7040-3F1F-485E-A716-F7D18CE09E76
281	473000.0000	2011-12-01 00:00:00.000	2011-10-17 00:00:00.000	90489216-EA7E-43B0-BE90-17F2ED47F2E2
281	493000.0000	2012-02-29 00:00:00.000	2012-01-15 00:00:00.000	23DCFB7A-4B3F-4302-B88A-989B28C9C32A
281	1034000.0000	2012-05-30 00:00:00.000	2012-04-15 00:00:00.000	61407C3A-731D-4269-9894-BFA0F447FE79
281	813000.0000	2012-08-30 00:00:00.000	2012-07-16 00:00:00.000	BFB04C57-F0F4-4422-AA9B-D2A74E67A3A8
281	470000.0000	2012-11-30 00:00:00.000	2012-10-16 00:00:00.000	49C77875-1C39-4253-8505-BD7FE53A0AE2
281	555000.0000	2013-02-28 00:00:00.000	2013-01-14 00:00:00.000	F6C65525-B30A-42B5-BE6C-EA63B6BEF320
281	935000.0000	2013-05-30 00:00:00.000	2013-04-15 00:00:00.000	CB4DE112-C5FA-4B67-8EEB-9F09569C249C
281	684000.0000	2013-08-30 00:00:00.000	2013-07-16 00:00:00.000	CFA3347D-BBF9-4F9B-8339-6FC0FD0079F4
281	614000.0000	2013-11-30 00:00:00.000	2013-10-16 00:00:00.000	070F2190-C4FB-4261-98EF-C6B5CA745DE8
281	724000.0000	2014-03-01 00:00:00.000	2014-01-15 00:00:00.000	634A330E-8683-42D4-824F-39B3F9076270
282	525000.0000	2011-05-31 00:00:00.000	2011-04-16 00:00:00.000	BDE90D55-C92E-4B0D-8E0C-72FD0EECE610
282	767000.0000	2011-08-31 00:00:00.000	2011-07-17 00:00:00.000	10C5E693-5182-4951-9F36-0BAE17B3878C
282	583000.0000	2011-12-01 00:00:00.000	2011-10-17 00:00:00.000	D3AFA546-5A53-47CA-B2AC-49A54D68C090
282	583000.0000	2012-02-29 00:00:00.000	2012-01-15 00:00:00.000	85CD56A2-F1A1-4E1D-9AB6-F415D811F3C1
282	496000.0000	2012-05-30 00:00:00.000	2012-04-15 00:00:00.000	1F07008F-826F-4C83-A3F6-B72EA3A406AF
282	452000.0000	2012-08-30 00:00:00.000	2012-07-16 00:00:00.000	0F4F65CA-3A56-46F0-B5F0-9D86DB593CA3
282	288000.0000	2012-11-30 00:00:00.000	2012-10-16 00:00:00.000	292D397C-B094-44BD-8374-CFF90CF4B10A
282	247000.0000	2013-02-28 00:00:00.000	2013-01-14 00:00:00.000	122081EA-60AF-45E8-B732-7E614EDF8460
282	1051000.0000	2013-05-30 00:00:00.000	2013-04-15 00:00:00.000	8253C051-2DD1-47B8-8E54-CB52882FDC01
282	707000.0000	2013-08-30 00:00:00.000	2013-07-16 00:00:00.000	40ADE5DE-6CAE-40C2-8D7F-594045A6A40E
282	569000.0000	2013-11-30 00:00:00.000	2013-10-16 00:00:00.000	62DD856A-7B26-4952-861D-5C8B85A2E859
282	830000.0000	2014-03-01 00:00:00.000	2014-01-15 00:00:00.000	F020801A-4E65-42E3-83E5-CB92FDE0BEEE
283	226000.0000	2011-05-31 00:00:00.000	2011-04-16 00:00:00.000	610F84C0-206D-487F-988E-C804ABFC11A5
283	353000.0000	2011-08-31 00:00:00.000	2011-07-17 00:00:00.000	62CE3158-2B10-483F-BEB3-5E4D60966183
283	280000.0000	2011-12-01 00:00:00.000	2011-10-17 00:00:00.000	7A09CD71-EED6-485B-8AF4-800C82AEC15A
283	267000.0000	2012-02-29 00:00:00.000	2012-01-15 00:00:00.000	D44E0E60-C00C-413B-B288-1B69553120BC
283	483000.0000	2012-05-30 00:00:00.000	2012-04-15 00:00:00.000	5E45EB9D-6592-444C-BB43-8B260AFABD7D
283	341000.0000	2012-08-30 00:00:00.000	2012-07-16 00:00:00.000	A3974EB0-509F-432A-8046-8E14BB175A91
283	151000.0000	2012-11-30 00:00:00.000	2012-10-16 00:00:00.000	A0018050-D5A1-46B9-88A0-37EA2034585A
283	284000.0000	2013-02-28 00:00:00.000	2013-01-14 00:00:00.000	8DE8217F-553D-4614-B0E0-B0BDB32E7AEC
283	631000.0000	2013-05-30 00:00:00.000	2013-04-15 00:00:00.000	9B6E418D-0842-4FE3-B86A-9ECA7CCE4367
283	372000.0000	2013-08-30 00:00:00.000	2013-07-16 00:00:00.000	C97C50F2-2DBE-465D-8780-FE201F0CFD25
283	234000.0000	2013-11-30 00:00:00.000	2013-10-16 00:00:00.000	816A0650-905E-4079-8F89-2E1A698A1E10
283	403000.0000	2014-03-01 00:00:00.000	2014-01-15 00:00:00.000	99552F0A-6A94-4A5B-AFE9-A18973958B9E
284	321000.0000	2012-08-30 00:00:00.000	2012-07-16 00:00:00.000	375ED681-8543-49E2-BB95-FA56545568E8
284	281000.0000	2012-11-30 00:00:00.000	2012-10-16 00:00:00.000	62E27478-25EA-4F94-AF10-757C85F5CACE
284	304000.0000	2013-02-28 00:00:00.000	2013-01-14 00:00:00.000	169659D9-A26F-4EA3-9F49-B0857C24CB4C
284	516000.0000	2013-05-30 00:00:00.000	2013-04-15 00:00:00.000	5671EC9E-4FA4-4232-907F-5CB981445E52
284	380000.0000	2013-08-30 00:00:00.000	2013-07-16 00:00:00.000	4B6EBE93-65ED-474B-9210-3115F0979546
284	454000.0000	2013-11-30 00:00:00.000	2013-10-16 00:00:00.000	70785E05-776D-4479-B6B5-83D9B1C9D7DD
284	497000.0000	2014-03-01 00:00:00.000	2014-01-15 00:00:00.000	D566E989-D212-4B08-BB20-BE7967ECEFAF
285	132000.0000	2013-05-30 00:00:00.000	2013-04-15 00:00:00.000	A6B9418A-D891-469E-A2C2-5D3E8E7251FD
285	40000.0000	2013-08-30 00:00:00.000	2013-07-16 00:00:00.000	EB5D735C-8BBD-4B6C-A7EB-A006335A5D2E
285	7000.0000	2013-11-30 00:00:00.000	2013-10-16 00:00:00.000	F9488F84-7DFE-4073-8DE4-BA2BA1F3A00F
285	26000.0000	2014-03-01 00:00:00.000	2014-01-15 00:00:00.000	2C00A4FC-8F81-4B01-8E12-5171E008803B
286	478000.0000	2013-05-30 00:00:00.000	2013-04-15 00:00:00.000	03A84ECC-E299-4B61-A634-892399E0A0EC
286	389000.0000	2013-08-30 00:00:00.000	2013-07-16 00:00:00.000	34B585BA-DD7E-41E6-AF29-A4AC61EAE320
286	399000.0000	2013-11-30 00:00:00.000	2013-10-16 00:00:00.000	5AF006C1-AA62-4303-875F-F248B448297C
286	421000.0000	2014-03-01 00:00:00.000	2014-01-15 00:00:00.000	53A0DF58-8B98-4371-97A5-14C1442A3582
287	93000.0000	2012-05-30 00:00:00.000	2012-04-15 00:00:00.000	0103899F-618C-4478-90BB-815B20856F35
287	15000.0000	2012-08-30 00:00:00.000	2012-07-16 00:00:00.000	F72567DA-8A78-43C7-9ADB-30B1503E6F56
287	33000.0000	2012-11-30 00:00:00.000	2012-10-16 00:00:00.000	87A51A0F-3D6D-42D0-98A7-4AD934977417
287	110000.0000	2013-02-28 00:00:00.000	2013-01-14 00:00:00.000	6206C73D-958D-44CA-B1C1-5E0C34A3C156
287	184000.0000	2013-05-30 00:00:00.000	2013-04-15 00:00:00.000	5FBE0FBE-45FF-42AD-9E04-46D6C5DD24A9
287	324000.0000	2013-08-30 00:00:00.000	2013-07-16 00:00:00.000	27DED788-F295-472A-8151-5254A86103E0
287	116000.0000	2013-11-30 00:00:00.000	2013-10-16 00:00:00.000	B1382489-B7EF-465F-BC96-06FD27E8F320
287	1000.0000	2014-03-01 00:00:00.000	2014-01-15 00:00:00.000	5DB4299A-1AD9-49C6-B024-528C771CAE3F
288	728000.0000	2013-05-30 00:00:00.000	2013-04-15 00:00:00.000	0A25496D-5797-44F6-9331-A71D06B0FD63
288	566000.0000	2013-08-30 00:00:00.000	2013-07-16 00:00:00.000	C88DAFC0-A293-4A00-98C2-1A530288A113
288	366000.0000	2013-11-30 00:00:00.000	2013-10-16 00:00:00.000	A2B99573-AF8A-461A-B554-F489DE2FA266
288	627000.0000	2014-03-01 00:00:00.000	2014-01-15 00:00:00.000	15E5EAE2-BD36-4798-A066-BC7594E2930B
289	1898000.0000	2012-05-30 00:00:00.000	2012-04-15 00:00:00.000	76D1ED81-97A0-466E-8778-51B19E6B21FA
289	1262000.0000	2012-08-30 00:00:00.000	2012-07-16 00:00:00.000	738AC57F-D7A4-42F6-BB6C-0447D877AA13
289	938000.0000	2012-11-30 00:00:00.000	2012-10-16 00:00:00.000	9058A255-7745-494B-9A4B-6CEA2D0A3BA7
289	1279000.0000	2013-02-28 00:00:00.000	2013-01-14 00:00:00.000	F436E58A-B6E5-4945-BEE1-C80602B7B7A8
289	1506000.0000	2013-05-30 00:00:00.000	2013-04-15 00:00:00.000	81EF8BC1-EFF8-4CFF-ADC3-3B76104D9B5F
289	1419000.0000	2013-08-30 00:00:00.000	2013-07-16 00:00:00.000	496E25D7-21A1-4185-9FBC-2DB261C8DE25
289	883000.0000	2013-11-30 00:00:00.000	2013-10-16 00:00:00.000	CE0B49C6-CED2-46B2-83C4-28F72D04CE5C
289	1329000.0000	2014-03-01 00:00:00.000	2014-01-15 00:00:00.000	15BE4C16-782C-40FD-861F-DD85CDEBCA83
290	593000.0000	2012-05-30 00:00:00.000	2012-04-15 00:00:00.000	6A02AB77-5938-4EF9-AC8F-F150C4D18853
290	409000.0000	2012-08-30 00:00:00.000	2012-07-16 00:00:00.000	3D041BA7-323F-48D5-9E7E-2B65B6AFD846
290	217000.0000	2012-11-30 00:00:00.000	2012-10-16 00:00:00.000	AA12DE6F-C835-4876-9AFB-7AE5501DB57E
290	404000.0000	2013-02-28 00:00:00.000	2013-01-14 00:00:00.000	C35FB2F4-1E84-4B8F-AF6B-186315CCAC08
290	1262000.0000	2013-05-30 00:00:00.000	2013-04-15 00:00:00.000	C637E5F0-1E12-41F6-932E-53714B6961A8
290	1057000.0000	2013-08-30 00:00:00.000	2013-07-16 00:00:00.000	59E16B51-71F7-48E4-8A80-359103FE685A
290	707000.0000	2013-11-30 00:00:00.000	2013-10-16 00:00:00.000	A6CF1E2A-DA84-407A-9BEC-4AD473708C0B
290	908000.0000	2014-03-01 00:00:00.000	2014-01-15 00:00:00.000	00F2F9F8-5158-4436-B134-7E0C462289E5
