4	31817.5358	1646	2012-01-17 00:00:00.000	6	2012-01-17 00:00:00.000	28794.1500	2012-01-08 00:00:00.000	32	2	2303.5320	254	719.8538
4	465.3763	1672	2012-01-25 00:00:00.000	4	2012-01-25 00:00:00.000	421.1550	2012-01-16 00:00:00.000	33	4	33.6924	257	10.5289
3	1410.2839	1600	2012-01-25 00:00:00.000	4	2012-01-25 00:00:00.000	1276.2750	2012-01-16 00:00:00.000	34	1	102.1020	261	31.9069
4	2214.3371	1522	2012-01-25 00:00:00.000	4	2012-01-25 00:00:00.000	2003.9250	2012-01-16 00:00:00.000	35	1	160.3140	251	50.0981
4	56200.7696	1570	2012-01-25 00:00:00.000	4	2012-01-25 00:00:00.000	50860.4250	2012-01-16 00:00:00.000	36	2	4068.8340	253	1271.5106
4	502.6203	1516	2012-01-25 00:00:00.000	4	2012-01-25 00:00:00.000	454.8600	2012-01-16 00:00:00.000	37	1	36.3888	255	11.3715
4	48485.6873	1506	2012-01-25 00:00:00.000	6	2012-01-25 00:00:00.000	43878.4500	2012-01-16 00:00:00.000	38	5	3510.2760	256	1096.9613
4	7880.9981	1626	2012-01-25 00:00:00.000	4	2012-01-25 00:00:00.000	7132.1250	2012-01-16 00:00:00.000	39	2	570.5700	252	178.3031
4	31319.7885	1542	2012-01-25 00:00:00.000	4	2012-01-25 00:00:00.000	28343.7000	2012-01-16 00:00:00.000	40	2	2267.4960	260	708.5925
4	24880.9811	1610	2012-01-25 00:00:00.000	4	2012-01-25 00:00:00.000	22516.7250	2012-01-16 00:00:00.000	41	4	1801.3380	258	562.9181
4	38281.8686	1638	2012-01-25 00:00:00.000	5	2012-01-25 00:00:00.000	34644.2250	2012-01-16 00:00:00.000	42	5	2771.5380	254	866.1056
4	472.8599	1582	2012-01-25 00:00:00.000	4	2012-01-25 00:00:00.000	427.9275	2012-01-16 00:00:00.000	43	5	34.2342	257	10.6982
3	158.0608	1510	2012-01-25 00:00:00.000	4	2012-01-25 00:00:00.000	143.0415	2012-01-16 00:00:00.000	44	5	11.4433	261	3.5760
4	31160.2541	1526	2012-01-25 00:00:00.000	4	2012-01-25 00:00:00.000	28199.3250	2012-01-16 00:00:00.000	45	2	2255.9460	250	704.9831
4	4103.2241	1644	2012-01-25 00:00:00.000	4	2012-01-25 00:00:00.000	3713.3250	2012-01-16 00:00:00.000	46	1	297.0660	253	92.8331
4	70533.3379	1680	2012-01-25 00:00:00.000	4	2012-01-25 00:00:00.000	63831.0750	2012-01-16 00:00:00.000	47	5	5106.4860	255	1595.7769
4	18056.0426	1584	2012-01-25 00:00:00.000	4	2012-01-25 00:00:00.000	16340.3100	2012-01-16 00:00:00.000	48	5	1307.2248	256	408.5078
4	6311.1799	1620	2012-01-29 00:00:00.000	4	2012-01-29 00:00:00.000	5711.4750	2012-01-20 00:00:00.000	49	5	456.9180	259	142.7869
4	474.4262	1666	2012-01-29 00:00:00.000	5	2012-01-29 00:00:00.000	429.3450	2012-01-20 00:00:00.000	50	5	34.3476	260	10.7336
4	108.2513	1592	2012-01-29 00:00:00.000	4	2012-01-29 00:00:00.000	97.9650	2012-01-20 00:00:00.000	51	2	7.8372	258	2.4491
4	126.4905	1618	2012-01-29 00:00:00.000	4	2012-01-29 00:00:00.000	114.4710	2012-01-20 00:00:00.000	52	4	9.1577	254	2.8618
4	146.5744	1612	2012-02-02 00:00:00.000	4	2012-02-02 00:00:00.000	132.6465	2012-01-24 00:00:00.000	53	4	10.6117	252	3.3162
3	48485.6873	1586	2012-02-02 00:00:00.000	6	2012-02-02 00:00:00.000	43878.4500	2012-01-24 00:00:00.000	54	5	3510.2760	261	1096.9613
4	462.9398	1500	2012-02-02 00:00:00.000	4	2012-02-02 00:00:00.000	418.9500	2012-01-24 00:00:00.000	55	1	33.5160	251	10.4738
4	580.9720	1656	2012-02-02 00:00:00.000	4	2012-02-02 00:00:00.000	525.7665	2012-01-24 00:00:00.000	56	4	42.0613	253	13.1442
4	510.2780	1572	2012-02-02 00:00:00.000	4	2012-02-02 00:00:00.000	461.7900	2012-01-24 00:00:00.000	57	1	36.9432	255	11.5448
4	696.5677	1562	2012-02-02 00:00:00.000	4	2012-02-02 00:00:00.000	630.3780	2012-01-24 00:00:00.000	58	4	50.4302	256	15.7595
4	40.9684	1662	2012-02-02 00:00:00.000	9	2012-02-02 00:00:00.000	37.0755	2012-01-24 00:00:00.000	59	2	2.9660	259	.9269
4	23821.6729	1682	2012-02-02 00:00:00.000	4	2012-02-02 00:00:00.000	21558.0750	2012-01-24 00:00:00.000	60	4	1724.6460	260	538.9519
4	560.3312	1686	2012-02-02 00:00:00.000	4	2012-02-02 00:00:00.000	507.0870	2012-01-24 00:00:00.000	61	4	40.5670	258	12.6772
4	45358.8135	1684	2012-02-02 00:00:00.000	4	2012-02-02 00:00:00.000	41048.7000	2012-01-24 00:00:00.000	62	5	3283.8960	254	1026.2175
4	474.4262	1534	2012-02-02 00:00:00.000	4	2012-02-02 00:00:00.000	429.3450	2012-01-24 00:00:00.000	63	5	34.3476	257	10.7336
3	308.4640	1614	2012-02-02 00:00:00.000	5	2012-02-02 00:00:00.000	279.1530	2012-01-24 00:00:00.000	64	5	22.3322	261	6.9788
4	44720.6760	1588	2012-02-02 00:00:00.000	4	2012-02-02 00:00:00.000	40471.2000	2012-01-24 00:00:00.000	65	5	3237.6960	251	1011.7800
4	622.7410	1622	2012-02-02 00:00:00.000	5	2012-02-02 00:00:00.000	563.5665	2012-01-24 00:00:00.000	66	5	45.0853	253	14.0892
4	68612.5440	1632	2012-02-02 00:00:00.000	4	2012-02-02 00:00:00.000	62092.8000	2012-01-24 00:00:00.000	67	5	4967.4240	255	1552.3200
4	6572.8163	1608	2012-02-02 00:00:00.000	5	2012-02-02 00:00:00.000	5948.2500	2012-01-24 00:00:00.000	68	5	475.8600	256	148.7063
4	100685.3348	1576	2012-02-03 00:00:00.000	4	2012-02-03 00:00:00.000	91117.9500	2012-01-25 00:00:00.000	69	5	7289.4360	259	2277.9488
4	580.1250	1590	2012-02-03 00:00:00.000	5	2012-02-03 00:00:00.000	525.0000	2012-01-25 00:00:00.000	70	1	42.0000	260	13.1250
4	2214.0703	1514	2012-02-03 00:00:00.000	4	2012-02-03 00:00:00.000	2003.6835	2012-01-25 00:00:00.000	71	5	160.2947	258	50.0921
4	29233.0789	1498	2012-02-03 00:00:00.000	4	2012-02-03 00:00:00.000	26455.2750	2012-01-25 00:00:00.000	72	4	2116.4220	254	661.3819
4	1043.5289	1674	2012-02-18 00:00:00.000	4	2012-02-18 00:00:00.000	944.3700	2012-02-09 00:00:00.000	73	2	75.5496	257	23.6093
3	49276.9778	1652	2012-02-18 00:00:00.000	6	2012-02-18 00:00:00.000	44594.5500	2012-02-09 00:00:00.000	74	4	3567.5640	261	1114.8638
4	69442.1228	1578	2012-02-18 00:00:00.000	4	2012-02-18 00:00:00.000	62843.5500	2012-02-09 00:00:00.000	75	3	5027.4840	251	1571.0888
4	41817.1504	1538	2012-02-18 00:00:00.000	4	2012-02-18 00:00:00.000	37843.5750	2012-02-09 00:00:00.000	76	5	3027.4860	253	946.0894
4	28212.0589	1556	2012-02-18 00:00:00.000	4	2012-02-18 00:00:00.000	25531.2750	2012-02-09 00:00:00.000	77	4	2042.5020	252	638.2819
4	767.0528	1554	2012-02-18 00:00:00.000	4	2012-02-18 00:00:00.000	694.1655	2012-02-09 00:00:00.000	78	5	55.5332	256	17.3541
4	138.9515	1688	2012-02-18 00:00:00.000	4	2012-02-18 00:00:00.000	125.7480	2012-02-09 00:00:00.000	79	4	10.0598	259	3.1437
4	166.6235	1580	2012-02-18 00:00:00.000	4	2012-02-18 00:00:00.000	150.7905	2012-02-09 00:00:00.000	80	5	12.0632	260	3.7698
4	618.8078	1496	2012-02-18 00:00:00.000	4	2012-02-18 00:00:00.000	560.0070	2012-02-09 00:00:00.000	81	5	44.8006	258	14.0002
4	9776.2665	1494	2012-02-18 00:00:00.000	5	2012-02-18 00:00:00.000	8847.3000	2012-02-09 00:00:00.000	82	2	707.7840	254	221.1825
4	189.0395	1650	2012-02-18 00:00:00.000	4	2012-02-18 00:00:00.000	171.0765	2012-02-09 00:00:00.000	83	5	13.6861	257	4.2769
3	22539.0165	1654	2012-02-18 00:00:00.000	4	2012-02-18 00:00:00.000	20397.3000	2012-02-09 00:00:00.000	84	4	1631.7840	261	509.9325
4	16164.0229	1664	2012-02-18 00:00:00.000	4	2012-02-18 00:00:00.000	14628.0750	2012-02-09 00:00:00.000	85	3	1170.2460	251	365.7019
4	64847.5328	1678	2012-02-18 00:00:00.000	5	2012-02-18 00:00:00.000	58685.5500	2012-02-09 00:00:00.000	86	3	4694.8440	253	1467.1388
4	854.1761	1616	2012-02-18 00:00:00.000	4	2012-02-18 00:00:00.000	773.0100	2012-02-09 00:00:00.000	87	5	61.8408	255	19.3253
4	725.5276	1492	2012-02-18 00:00:00.000	5	2012-02-18 00:00:00.000	656.5860	2012-02-09 00:00:00.000	88	5	52.5269	252	16.4147
4	1984.6192	1602	2012-03-03 00:00:00.000	4	2012-03-03 00:00:00.000	1796.0355	2012-02-23 00:00:00.000	89	5	143.6828	259	44.9009
4	396.2834	1540	2012-03-03 00:00:00.000	4	2012-03-03 00:00:00.000	358.6275	2012-02-23 00:00:00.000	90	4	28.6902	260	8.9657
4	38281.8686	1628	2012-03-03 00:00:00.000	4	2012-03-03 00:00:00.000	34644.2250	2012-02-23 00:00:00.000	91	5	2771.5380	258	866.1056
4	284.6209	1604	2012-03-03 00:00:00.000	4	2012-03-03 00:00:00.000	257.5755	2012-02-23 00:00:00.000	92	4	20.6060	250	6.4394
4	161.6461	1690	2012-03-07 00:00:00.000	4	2012-03-07 00:00:00.000	146.2860	2012-02-27 00:00:00.000	93	5	11.7029	257	3.6572
3	113.3332	1566	2012-03-07 00:00:00.000	4	2012-03-07 00:00:00.000	102.5640	2012-02-27 00:00:00.000	94	5	8.2051	261	2.5641
4	166.6235	1698	2012-03-07 00:00:00.000	4	2012-03-07 00:00:00.000	150.7905	2012-02-27 00:00:00.000	95	5	12.0632	251	3.7698
4	15104.7146	1560	2012-03-07 00:00:00.000	4	2012-03-07 00:00:00.000	13669.4250	2012-02-27 00:00:00.000	96	5	1093.5540	253	341.7356
4	18114.5192	1692	2012-03-17 00:00:00.000	6	2012-03-17 00:00:00.000	16393.2300	2012-03-08 00:00:00.000	97	5	1311.4584	255	409.8308
4	81081.7508	1696	2012-03-17 00:00:00.000	4	2012-03-17 00:00:00.000	73377.1500	2012-03-08 00:00:00.000	98	4	5870.1720	256	1834.4288
4	609.8274	1504	2012-03-17 00:00:00.000	4	2012-03-17 00:00:00.000	551.8800	2012-03-08 00:00:00.000	99	1	44.1504	259	13.7970
4	7721.4638	1544	2012-03-17 00:00:00.000	4	2012-03-17 00:00:00.000	6987.7500	2012-03-08 00:00:00.000	100	1	559.0200	260	174.6938
4	31019.8639	1530	2012-03-17 00:00:00.000	5	2012-03-17 00:00:00.000	28072.2750	2012-03-08 00:00:00.000	101	2	2245.7820	258	701.8069
4	39111.4474	1508	2012-03-17 00:00:00.000	4	2012-03-17 00:00:00.000	35394.9750	2012-03-08 00:00:00.000	102	1	2831.5980	254	884.8744
4	3765.0113	1694	2012-03-17 00:00:00.000	4	2012-03-17 00:00:00.000	3407.2500	2012-03-08 00:00:00.000	103	1	272.5800	257	85.1813
3	31268.7375	1624	2012-03-17 00:00:00.000	4	2012-03-17 00:00:00.000	28297.5000	2012-03-08 00:00:00.000	104	2	2263.8000	261	707.4375
4	66.2387	1548	2012-03-17 00:00:00.000	4	2012-03-17 00:00:00.000	59.9445	2012-03-08 00:00:00.000	105	2	4.7956	251	1.4986
4	367.9153	1598	2012-03-17 00:00:00.000	4	2012-03-17 00:00:00.000	332.9550	2012-03-08 00:00:00.000	106	4	26.6364	253	8.3239
4	48485.6873	1658	2012-03-17 00:00:00.000	4	2012-03-17 00:00:00.000	43878.4500	2012-03-08 00:00:00.000	107	5	3510.2760	255	1096.9613
4	745.1938	1536	2012-03-17 00:00:00.000	4	2012-03-17 00:00:00.000	674.3835	2012-03-08 00:00:00.000	108	4	53.9507	256	16.8596
4	34695.5359	1568	2012-03-17 00:00:00.000	4	2012-03-17 00:00:00.000	31398.6750	2012-03-08 00:00:00.000	109	2	2511.8940	259	784.9669
4	157.3647	1648	2012-03-17 00:00:00.000	4	2012-03-17 00:00:00.000	142.4115	2012-03-08 00:00:00.000	110	5	11.3929	250	3.5603
4	21256.3601	1646	2012-03-17 00:00:00.000	4	2012-03-17 00:00:00.000	19236.5250	2012-03-08 00:00:00.000	111	5	1538.9220	258	480.9131
4	301.0501	1672	2012-03-17 00:00:00.000	4	2012-03-17 00:00:00.000	272.4435	2012-03-08 00:00:00.000	112	4	21.7955	254	6.8111
4	1410.2839	1600	2012-03-18 00:00:00.000	5	2012-03-18 00:00:00.000	1276.2750	2012-03-09 00:00:00.000	113	1	102.1020	257	31.9069
3	2214.3371	1522	2012-03-18 00:00:00.000	4	2012-03-18 00:00:00.000	2003.9250	2012-03-09 00:00:00.000	114	1	160.3140	261	50.0981
4	56200.7696	1570	2012-03-18 00:00:00.000	4	2012-03-18 00:00:00.000	50860.4250	2012-03-09 00:00:00.000	115	2	4068.8340	251	1271.5106
4	502.6203	1516	2012-03-18 00:00:00.000	4	2012-03-18 00:00:00.000	454.8600	2012-03-09 00:00:00.000	116	1	36.3888	253	11.3715
4	48485.6873	1506	2012-03-18 00:00:00.000	4	2012-03-18 00:00:00.000	43878.4500	2012-03-09 00:00:00.000	117	5	3510.2760	255	1096.9613
4	7880.9981	1626	2012-03-18 00:00:00.000	5	2012-03-18 00:00:00.000	7132.1250	2012-03-09 00:00:00.000	118	2	570.5700	256	178.3031
4	31319.7885	1542	2012-03-18 00:00:00.000	4	2012-03-18 00:00:00.000	28343.7000	2012-03-09 00:00:00.000	119	2	2267.4960	259	708.5925
4	24880.9811	1610	2012-03-18 00:00:00.000	4	2012-03-18 00:00:00.000	22516.7250	2012-03-09 00:00:00.000	120	4	1801.3380	260	562.9181
4	38281.8686	1638	2012-03-18 00:00:00.000	4	2012-03-18 00:00:00.000	34644.2250	2012-03-09 00:00:00.000	121	5	2771.5380	250	866.1056
4	294.1930	1582	2012-03-18 00:00:00.000	4	2012-03-18 00:00:00.000	266.2380	2012-03-09 00:00:00.000	122	4	21.2990	254	6.6560
4	158.0608	1510	2012-03-18 00:00:00.000	5	2012-03-18 00:00:00.000	143.0415	2012-03-09 00:00:00.000	123	5	11.4433	257	3.5760
3	31160.2541	1526	2012-03-18 00:00:00.000	4	2012-03-18 00:00:00.000	28199.3250	2012-03-09 00:00:00.000	124	2	2255.9460	261	704.9831
4	4103.2241	1644	2012-03-18 00:00:00.000	4	2012-03-18 00:00:00.000	3713.3250	2012-03-09 00:00:00.000	125	1	297.0660	251	92.8331
4	70533.3379	1680	2012-03-18 00:00:00.000	4	2012-03-18 00:00:00.000	63831.0750	2012-03-09 00:00:00.000	126	5	5106.4860	253	1595.7769
4	18056.0426	1584	2012-03-18 00:00:00.000	4	2012-03-18 00:00:00.000	16340.3100	2012-03-09 00:00:00.000	127	5	1307.2248	255	408.5078
4	6311.1799	1620	2012-03-18 00:00:00.000	4	2012-03-18 00:00:00.000	5711.4750	2012-03-09 00:00:00.000	128	5	456.9180	256	142.7869
4	734.8559	1666	2012-03-23 00:00:00.000	4	2012-03-23 00:00:00.000	665.0280	2012-03-14 00:00:00.000	129	4	53.2022	259	16.6257
4	108.2513	1592	2012-03-23 00:00:00.000	4	2012-03-23 00:00:00.000	97.9650	2012-03-14 00:00:00.000	130	2	7.8372	260	2.4491
4	126.4905	1618	2012-03-23 00:00:00.000	4	2012-03-23 00:00:00.000	114.4710	2012-03-14 00:00:00.000	131	4	9.1577	258	2.8618
4	146.5744	1612	2012-03-23 00:00:00.000	6	2012-03-23 00:00:00.000	132.6465	2012-03-14 00:00:00.000	132	4	10.6117	254	3.3162
4	48485.6873	1586	2012-04-06 00:00:00.000	4	2012-04-06 00:00:00.000	43878.4500	2012-03-28 00:00:00.000	133	5	3510.2760	257	1096.9613
3	462.9398	1500	2012-04-06 00:00:00.000	4	2012-04-06 00:00:00.000	418.9500	2012-03-28 00:00:00.000	134	1	33.5160	261	10.4738
4	3771.6362	1656	2012-04-06 00:00:00.000	4	2012-04-06 00:00:00.000	3413.2455	2012-03-28 00:00:00.000	135	4	273.0596	251	85.3311
4	510.2780	1572	2012-04-06 00:00:00.000	4	2012-04-06 00:00:00.000	461.7900	2012-03-28 00:00:00.000	136	1	36.9432	253	11.5448
4	798.3100	1562	2012-04-20 00:00:00.000	6	2012-04-20 00:00:00.000	722.4525	2012-04-11 00:00:00.000	137	4	57.7962	255	18.0613
4	40.9684	1662	2012-04-20 00:00:00.000	4	2012-04-20 00:00:00.000	37.0755	2012-04-11 00:00:00.000	138	2	2.9660	256	.9269
4	23821.6729	1682	2012-04-20 00:00:00.000	5	2012-04-20 00:00:00.000	21558.0750	2012-04-11 00:00:00.000	139	4	1724.6460	252	538.9519
4	388.7998	1686	2012-04-20 00:00:00.000	4	2012-04-20 00:00:00.000	351.8550	2012-04-11 00:00:00.000	140	4	28.1484	260	8.7964
4	49915.1153	1684	2012-04-20 00:00:00.000	4	2012-04-20 00:00:00.000	45172.0500	2012-04-11 00:00:00.000	141	4	3613.7640	258	1129.3013
4	295.2372	1534	2012-04-20 00:00:00.000	6	2012-04-20 00:00:00.000	267.1830	2012-04-11 00:00:00.000	142	4	21.3746	254	6.6796
4	459.4590	1614	2012-04-20 00:00:00.000	4	2012-04-20 00:00:00.000	415.8000	2012-04-11 00:00:00.000	143	5	33.2640	257	10.3950
3	44720.6760	1588	2012-04-20 00:00:00.000	5	2012-04-20 00:00:00.000	40471.2000	2012-04-11 00:00:00.000	144	5	3237.6960	261	1011.7800
4	731.6189	1622	2012-04-20 00:00:00.000	4	2012-04-20 00:00:00.000	662.0985	2012-04-11 00:00:00.000	145	4	52.9679	250	16.5525
4	68612.5440	1632	2012-04-20 00:00:00.000	4	2012-04-20 00:00:00.000	62092.8000	2012-04-11 00:00:00.000	146	5	4967.4240	253	1552.3200
4	6572.8163	1608	2012-04-20 00:00:00.000	4	2012-04-20 00:00:00.000	5948.2500	2012-04-11 00:00:00.000	147	5	475.8600	255	148.7063
4	100685.3348	1576	2012-04-20 00:00:00.000	4	2012-04-20 00:00:00.000	91117.9500	2012-04-11 00:00:00.000	148	5	7289.4360	256	2277.9488
4	580.1250	1590	2012-04-20 00:00:00.000	4	2012-04-20 00:00:00.000	525.0000	2012-04-11 00:00:00.000	149	1	42.0000	259	13.1250
4	2214.0703	1514	2012-04-20 00:00:00.000	4	2012-04-20 00:00:00.000	2003.6835	2012-04-11 00:00:00.000	150	5	160.2947	260	50.0921
4	29233.0789	1498	2012-04-20 00:00:00.000	5	2012-04-20 00:00:00.000	26455.2750	2012-04-11 00:00:00.000	151	4	2116.4220	258	661.3819
4	1043.5289	1674	2012-04-20 00:00:00.000	4	2012-04-20 00:00:00.000	944.3700	2012-04-11 00:00:00.000	152	2	75.5496	254	23.6093
4	7727.8451	1652	2012-05-11 00:00:00.000	4	2012-05-11 00:00:00.000	6993.5250	2012-05-02 00:00:00.000	153	1	559.4820	252	174.8381
3	39915.5006	1578	2012-05-11 00:00:00.000	4	2012-05-11 00:00:00.000	36122.6250	2012-05-02 00:00:00.000	154	3	2889.8100	261	903.0656
4	41817.1504	1538	2012-05-11 00:00:00.000	4	2012-05-11 00:00:00.000	37843.5750	2012-05-02 00:00:00.000	155	5	3027.4860	251	946.0894
4	28212.0589	1556	2012-05-11 00:00:00.000	5	2012-05-11 00:00:00.000	25531.2750	2012-05-02 00:00:00.000	156	4	2042.5020	253	638.2819
4	855.2203	1554	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	773.9550	2012-05-30 00:00:00.000	157	5	61.9164	255	19.3489
4	138.9515	1688	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	125.7480	2012-05-30 00:00:00.000	158	4	10.0598	256	3.1437
4	166.6235	1580	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	150.7905	2012-05-30 00:00:00.000	159	5	12.0632	259	3.7698
4	432.6572	1496	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	391.5450	2012-05-30 00:00:00.000	160	4	31.3236	260	9.7886
4	9776.2665	1494	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	8847.3000	2012-05-30 00:00:00.000	161	2	707.7840	258	221.1825
4	189.0395	1650	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	171.0765	2012-05-30 00:00:00.000	162	5	13.6861	254	4.2769
4	22539.0165	1654	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	20397.3000	2012-05-30 00:00:00.000	163	4	1631.7840	257	509.9325
3	16164.0229	1664	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	14628.0750	2012-05-30 00:00:00.000	164	3	1170.2460	261	365.7019
4	64847.5328	1678	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	58685.5500	2012-05-30 00:00:00.000	165	3	4694.8440	251	1467.1388
4	532.4852	1616	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	481.8870	2012-05-30 00:00:00.000	166	4	38.5510	253	12.0472
4	785.6053	1492	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	710.9550	2012-05-30 00:00:00.000	167	4	56.8764	255	17.7739
4	1984.6192	1602	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	1796.0355	2012-05-30 00:00:00.000	168	5	143.6828	256	44.9009
4	734.0554	1540	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	664.3035	2012-05-30 00:00:00.000	169	4	53.1443	259	16.6076
4	38281.8686	1628	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	34644.2250	2012-05-30 00:00:00.000	170	5	2771.5380	260	866.1056
4	1748.0327	1604	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	1581.9300	2012-05-30 00:00:00.000	171	3	126.5544	258	39.5483
4	161.6461	1690	2012-06-08 00:00:00.000	4	2012-06-08 00:00:00.000	146.2860	2012-05-30 00:00:00.000	172	5	11.7029	254	3.6572
4	113.3332	1566	2012-06-20 00:00:00.000	4	2012-06-20 00:00:00.000	102.5640	2012-06-11 00:00:00.000	173	5	8.2051	257	2.5641
3	166.6235	1698	2012-06-20 00:00:00.000	4	2012-06-20 00:00:00.000	150.7905	2012-06-11 00:00:00.000	174	5	12.0632	261	3.7698
4	15104.7146	1560	2012-06-20 00:00:00.000	4	2012-06-20 00:00:00.000	13669.4250	2012-06-11 00:00:00.000	175	5	1093.5540	251	341.7356
