1.9440	USD	2011-06-02 00:00:00.000	1.9359	2011-06-02 00:00:00.000	BRL	29
1.4734	USD	2011-06-02 00:00:00.000	1.4672	2011-06-02 00:00:00.000	CAD	30
8.2789	USD	2011-06-02 00:00:00.000	8.2781	2011-06-02 00:00:00.000	CNY	31
1.8802	USD	2011-06-02 00:00:00.000	1.8796	2011-06-02 00:00:00.000	DEM	32
.9615	USD	2011-06-02 00:00:00.000	.9610	2011-06-02 00:00:00.000	EUR	33
6.3041	USD	2011-06-02 00:00:00.000	6.3041	2011-06-02 00:00:00.000	FRF	34
.6163	USD	2011-06-02 00:00:00.000	.6156	2011-06-02 00:00:00.000	GBP	35
105.6040	USD	2011-06-02 00:00:00.000	105.5300	2011-06-02 00:00:00.000	JPY	36
9.3550	USD	2011-06-02 00:00:00.000	9.3550	2011-06-02 00:00:00.000	MXN	37
3.7570	USD	2011-06-02 00:00:00.000	3.7505	2011-06-02 00:00:00.000	SAR	38
634.7999	USD	2011-06-02 00:00:00.000	634.7500	2011-06-02 00:00:00.000	VEB	39
1.0000	USD	2011-06-03 00:00:00.000	1.0000	2011-06-03 00:00:00.000	ARS	40
1.5634	USD	2011-06-03 00:00:00.000	1.5645	2011-06-03 00:00:00.000	AUD	41
1.9250	USD	2011-06-03 00:00:00.000	1.9295	2011-06-03 00:00:00.000	BRL	42
1.4609	USD	2011-06-03 00:00:00.000	1.4672	2011-06-03 00:00:00.000	CAD	43
8.2782	USD	2011-06-03 00:00:00.000	8.2783	2011-06-03 00:00:00.000	CNY	44
1.8801	USD	2011-06-03 00:00:00.000	1.8811	2011-06-03 00:00:00.000	DEM	45
.9617	USD	2011-06-03 00:00:00.000	.9617	2011-06-03 00:00:00.000	EUR	46
6.3080	USD	2011-06-03 00:00:00.000	6.3090	2011-06-03 00:00:00.000	FRF	47
.6159	USD	2011-06-03 00:00:00.000	.6163	2011-06-03 00:00:00.000	GBP	48
105.6820	USD	2011-06-03 00:00:00.000	105.7700	2011-06-03 00:00:00.000	JPY	49
9.3369	USD	2011-06-03 00:00:00.000	9.3460	2011-06-03 00:00:00.000	MXN	50
3.7416	USD	2011-06-03 00:00:00.000	3.7492	2011-06-03 00:00:00.000	SAR	51
635.6599	USD	2011-06-03 00:00:00.000	635.7500	2011-06-03 00:00:00.000	VEB	52
1.0004	USD	2011-06-04 00:00:00.000	1.0000	2011-06-04 00:00:00.000	ARS	53
1.5670	USD	2011-06-04 00:00:00.000	1.5667	2011-06-04 00:00:00.000	AUD	54
1.9370	USD	2011-06-04 00:00:00.000	1.9319	2011-06-04 00:00:00.000	BRL	55
1.4673	USD	2011-06-04 00:00:00.000	1.4640	2011-06-04 00:00:00.000	CAD	56
8.2788	USD	2011-06-04 00:00:00.000	8.2784	2011-06-04 00:00:00.000	CNY	57
1.8984	USD	2011-06-04 00:00:00.000	1.8978	2011-06-04 00:00:00.000	DEM	58
.9711	USD	2011-06-04 00:00:00.000	.9704	2011-06-04 00:00:00.000	EUR	59
6.3658	USD	2011-06-04 00:00:00.000	6.3654	2011-06-04 00:00:00.000	FRF	60
.6186	USD	2011-06-04 00:00:00.000	.6185	2011-06-04 00:00:00.000	GBP	61
106.1820	USD	2011-06-04 00:00:00.000	106.1100	2011-06-04 00:00:00.000	JPY	62
9.3369	USD	2011-06-04 00:00:00.000	9.3350	2011-06-04 00:00:00.000	MXN	63
3.7606	USD	2011-06-04 00:00:00.000	3.7507	2011-06-04 00:00:00.000	SAR	64
636.3300	USD	2011-06-04 00:00:00.000	636.2500	2011-06-04 00:00:00.000	VEB	65
.9995	USD	2011-06-05 00:00:00.000	1.0000	2011-06-05 00:00:00.000	ARS	66
1.5636	USD	2011-06-05 00:00:00.000	1.5642	2011-06-05 00:00:00.000	AUD	67
1.9250	USD	2011-06-05 00:00:00.000	1.9330	2011-06-05 00:00:00.000	BRL	68
1.4563	USD	2011-06-05 00:00:00.000	1.4641	2011-06-05 00:00:00.000	CAD	69
8.2780	USD	2011-06-05 00:00:00.000	8.2784	2011-06-05 00:00:00.000	CNY	70
1.8997	USD	2011-06-05 00:00:00.000	1.9007	2011-06-05 00:00:00.000	DEM	71
.9715	USD	2011-06-05 00:00:00.000	.9718	2011-06-05 00:00:00.000	EUR	72
6.3742	USD	2011-06-05 00:00:00.000	6.3746	2011-06-05 00:00:00.000	FRF	73
.6173	USD	2011-06-05 00:00:00.000	.6179	2011-06-05 00:00:00.000	GBP	74
106.4030	USD	2011-06-05 00:00:00.000	106.4200	2011-06-05 00:00:00.000	JPY	75
9.3270	USD	2011-06-05 00:00:00.000	9.3350	2011-06-05 00:00:00.000	MXN	76
3.7500	USD	2011-06-05 00:00:00.000	3.7507	2011-06-05 00:00:00.000	SAR	77
636.2500	USD	2011-06-05 00:00:00.000	636.2500	2011-06-05 00:00:00.000	VEB	78
1.0005	USD	2011-06-06 00:00:00.000	1.0000	2011-06-06 00:00:00.000	ARS	79
1.5652	USD	2011-06-06 00:00:00.000	1.5645	2011-06-06 00:00:00.000	AUD	80
1.9379	USD	2011-06-06 00:00:00.000	1.9330	2011-06-06 00:00:00.000	BRL	81
1.4661	USD	2011-06-06 00:00:00.000	1.4621	2011-06-06 00:00:00.000	CAD	82
8.2784	USD	2011-06-06 00:00:00.000	8.2784	2011-06-06 00:00:00.000	CNY	83
1.8990	USD	2011-06-06 00:00:00.000	1.8987	2011-06-06 00:00:00.000	DEM	84
.9716	USD	2011-06-06 00:00:00.000	.9708	2011-06-06 00:00:00.000	EUR	85
6.3681	USD	2011-06-06 00:00:00.000	6.3678	2011-06-06 00:00:00.000	FRF	86
.6179	USD	2011-06-06 00:00:00.000	.6177	2011-06-06 00:00:00.000	GBP	87
106.4479	USD	2011-06-06 00:00:00.000	106.3800	2011-06-06 00:00:00.000	JPY	88
9.3439	USD	2011-06-06 00:00:00.000	9.3350	2011-06-06 00:00:00.000	MXN	89
3.7566	USD	2011-06-06 00:00:00.000	3.7509	2011-06-06 00:00:00.000	SAR	90
636.2899	USD	2011-06-06 00:00:00.000	636.2500	2011-06-06 00:00:00.000	VEB	91
.9998	USD	2011-06-07 00:00:00.000	1.0000	2011-06-07 00:00:00.000	ARS	92
1.5678	USD	2011-06-07 00:00:00.000	1.5679	2011-06-07 00:00:00.000	AUD	93
1.9230	USD	2011-06-07 00:00:00.000	1.9330	2011-06-07 00:00:00.000	BRL	94
1.4604	USD	2011-06-07 00:00:00.000	1.4623	2011-06-07 00:00:00.000	CAD	95
8.2779	USD	2011-06-07 00:00:00.000	8.2784	2011-06-07 00:00:00.000	CNY	96
1.8957	USD	2011-06-07 00:00:00.000	1.8965	2011-06-07 00:00:00.000	DEM	97
.9690	USD	2011-06-07 00:00:00.000	.9697	2011-06-07 00:00:00.000	EUR	98
6.3605	USD	2011-06-07 00:00:00.000	6.3605	2011-06-07 00:00:00.000	FRF	99
.6163	USD	2011-06-07 00:00:00.000	.6171	2011-06-07 00:00:00.000	GBP	100
105.7159	USD	2011-06-07 00:00:00.000	105.7400	2011-06-07 00:00:00.000	JPY	101
9.3230	USD	2011-06-07 00:00:00.000	9.3250	2011-06-07 00:00:00.000	MXN	102
3.7410	USD	2011-06-07 00:00:00.000	3.7507	2011-06-07 00:00:00.000	SAR	103
636.3200	USD	2011-06-07 00:00:00.000	636.3999	2011-06-07 00:00:00.000	VEB	104
1.0008	USD	2011-06-08 00:00:00.000	1.0000	2011-06-08 00:00:00.000	ARS	105
1.5734	USD	2011-06-08 00:00:00.000	1.5726	2011-06-08 00:00:00.000	AUD	106
1.9339	USD	2011-06-08 00:00:00.000	1.9330	2011-06-08 00:00:00.000	BRL	107
1.4752	USD	2011-06-08 00:00:00.000	1.4658	2011-06-08 00:00:00.000	CAD	108
8.2786	USD	2011-06-08 00:00:00.000	8.2783	2011-06-08 00:00:00.000	CNY	109
1.8971	USD	2011-06-08 00:00:00.000	1.8967	2011-06-08 00:00:00.000	DEM	110
.9706	USD	2011-06-08 00:00:00.000	.9697	2011-06-08 00:00:00.000	EUR	111
6.3613	USD	2011-06-08 00:00:00.000	6.3611	2011-06-08 00:00:00.000	FRF	112
.6163	USD	2011-06-08 00:00:00.000	.6159	2011-06-08 00:00:00.000	GBP	113
104.5400	USD	2011-06-08 00:00:00.000	104.4700	2011-06-08 00:00:00.000	JPY	114
9.3399	USD	2011-06-08 00:00:00.000	9.3399	2011-06-08 00:00:00.000	MXN	115
3.7555	USD	2011-06-08 00:00:00.000	3.7507	2011-06-08 00:00:00.000	SAR	116
636.8400	USD	2011-06-08 00:00:00.000	636.7500	2011-06-08 00:00:00.000	VEB	117
.9998	USD	2011-06-09 00:00:00.000	1.0000	2011-06-09 00:00:00.000	ARS	118
1.5810	USD	2011-06-09 00:00:00.000	1.5810	2011-06-09 00:00:00.000	AUD	119
1.9199	USD	2011-06-09 00:00:00.000	1.9290	2011-06-09 00:00:00.000	BRL	120
1.4588	USD	2011-06-09 00:00:00.000	1.4678	2011-06-09 00:00:00.000	CAD	121
8.2779	USD	2011-06-09 00:00:00.000	8.2783	2011-06-09 00:00:00.000	CNY	122
1.9109	USD	2011-06-09 00:00:00.000	1.9117	2011-06-09 00:00:00.000	DEM	123
.9770	USD	2011-06-09 00:00:00.000	.9774	2011-06-09 00:00:00.000	EUR	124
6.4109	USD	2011-06-09 00:00:00.000	6.4115	2011-06-09 00:00:00.000	FRF	125
.6189	USD	2011-06-09 00:00:00.000	.6191	2011-06-09 00:00:00.000	GBP	126
104.5480	USD	2011-06-09 00:00:00.000	104.5600	2011-06-09 00:00:00.000	JPY	127
9.2989	USD	2011-06-09 00:00:00.000	9.3070	2011-06-09 00:00:00.000	MXN	128
3.7502	USD	2011-06-09 00:00:00.000	3.7507	2011-06-09 00:00:00.000	SAR	129
637.1699	USD	2011-06-09 00:00:00.000	637.2500	2011-06-09 00:00:00.000	VEB	130
1.0004	USD	2011-06-10 00:00:00.000	1.0000	2011-06-10 00:00:00.000	ARS	131
1.5772	USD	2011-06-10 00:00:00.000	1.5768	2011-06-10 00:00:00.000	AUD	132
1.9310	USD	2011-06-10 00:00:00.000	1.9299	2011-06-10 00:00:00.000	BRL	133
1.4738	USD	2011-06-10 00:00:00.000	1.4679	2011-06-10 00:00:00.000	CAD	134
8.2379	USD	2011-06-10 00:00:00.000	8.2370	2011-06-10 00:00:00.000	CNY	135
1.9194	USD	2011-06-10 00:00:00.000	1.9192	2011-06-10 00:00:00.000	DEM	136
.9812	USD	2011-06-10 00:00:00.000	.9812	2011-06-10 00:00:00.000	EUR	137
6.4366	USD	2011-06-10 00:00:00.000	6.4366	2011-06-10 00:00:00.000	FRF	138
.6210	USD	2011-06-10 00:00:00.000	.6202	2011-06-10 00:00:00.000	GBP	139
104.4590	USD	2011-06-10 00:00:00.000	104.4100	2011-06-10 00:00:00.000	JPY	140
9.3109	USD	2011-06-10 00:00:00.000	9.3100	2011-06-10 00:00:00.000	MXN	141
3.7597	USD	2011-06-10 00:00:00.000	3.7507	2011-06-10 00:00:00.000	SAR	142
637.5700	USD	2011-06-10 00:00:00.000	637.5000	2011-06-10 00:00:00.000	VEB	143
.9991	USD	2011-06-11 00:00:00.000	1.0000	2011-06-11 00:00:00.000	ARS	144
1.5694	USD	2011-06-11 00:00:00.000	1.5701	2011-06-11 00:00:00.000	AUD	145
1.9219	USD	2011-06-11 00:00:00.000	1.9265	2011-06-11 00:00:00.000	BRL	146
1.4662	USD	2011-06-11 00:00:00.000	1.4672	2011-06-11 00:00:00.000	CAD	147
8.2369	USD	2011-06-11 00:00:00.000	8.2370	2011-06-11 00:00:00.000	CNY	148
1.9287	USD	2011-06-11 00:00:00.000	1.9292	2011-06-11 00:00:00.000	DEM	149
.9859	USD	2011-06-11 00:00:00.000	.9864	2011-06-11 00:00:00.000	EUR	150
6.4695	USD	2011-06-11 00:00:00.000	6.4702	2011-06-11 00:00:00.000	FRF	151
.6200	USD	2011-06-11 00:00:00.000	.6208	2011-06-11 00:00:00.000	GBP	152
103.9090	USD	2011-06-11 00:00:00.000	103.9900	2011-06-11 00:00:00.000	JPY	153
9.3520	USD	2011-06-11 00:00:00.000	9.3599	2011-06-11 00:00:00.000	MXN	154
3.7492	USD	2011-06-11 00:00:00.000	3.7505	2011-06-11 00:00:00.000	SAR	155
637.7500	USD	2011-06-11 00:00:00.000	637.7500	2011-06-11 00:00:00.000	VEB	156
1.0004	USD	2011-06-12 00:00:00.000	1.0000	2011-06-12 00:00:00.000	ARS	157
1.5687	USD	2011-06-12 00:00:00.000	1.5686	2011-06-12 00:00:00.000	AUD	158
1.9270	USD	2011-06-12 00:00:00.000	1.9239	2011-06-12 00:00:00.000	BRL	159
1.4714	USD	2011-06-12 00:00:00.000	1.4678	2011-06-12 00:00:00.000	CAD	160
8.2373	USD	2011-06-12 00:00:00.000	8.2370	2011-06-12 00:00:00.000	CNY	161
1.9236	USD	2011-06-12 00:00:00.000	1.9231	2011-06-12 00:00:00.000	DEM	162
.9834	USD	2011-06-12 00:00:00.000	.9832	2011-06-12 00:00:00.000	EUR	163
6.4505	USD	2011-06-12 00:00:00.000	6.4499	2011-06-12 00:00:00.000	FRF	164
.6232	USD	2011-06-12 00:00:00.000	.6231	2011-06-12 00:00:00.000	GBP	165
101.9230	USD	2011-06-12 00:00:00.000	101.8500	2011-06-12 00:00:00.000	JPY	166
9.3599	USD	2011-06-12 00:00:00.000	9.3599	2011-06-12 00:00:00.000	MXN	167
3.7524	USD	2011-06-12 00:00:00.000	3.7507	2011-06-12 00:00:00.000	SAR	168
638.5800	USD	2011-06-12 00:00:00.000	638.5000	2011-06-12 00:00:00.000	VEB	169
.9992	USD	2011-06-13 00:00:00.000	1.0000	2011-06-13 00:00:00.000	ARS	170
1.5767	USD	2011-06-13 00:00:00.000	1.5769	2011-06-13 00:00:00.000	AUD	171
1.9179	USD	2011-06-13 00:00:00.000	1.9239	2011-06-13 00:00:00.000	BRL	172
1.4644	USD	2011-06-13 00:00:00.000	1.4683	2011-06-13 00:00:00.000	CAD	173
8.2367	USD	2011-06-13 00:00:00.000	8.2370	2011-06-13 00:00:00.000	CNY	174
1.9262	USD	2011-06-13 00:00:00.000	1.9265	2011-06-13 00:00:00.000	DEM	175
.9844	USD	2011-06-13 00:00:00.000	.9849	2011-06-13 00:00:00.000	EUR	176
6.4607	USD	2011-06-13 00:00:00.000	6.4614	2011-06-13 00:00:00.000	FRF	177
.6227	USD	2011-06-13 00:00:00.000	.6229	2011-06-13 00:00:00.000	GBP	178
102.4929	USD	2011-06-13 00:00:00.000	102.5500	2011-06-13 00:00:00.000	JPY	179
9.3580	USD	2011-06-13 00:00:00.000	9.3599	2011-06-13 00:00:00.000	MXN	180
3.7448	USD	2011-06-13 00:00:00.000	3.7507	2011-06-13 00:00:00.000	SAR	181
638.4199	USD	2011-06-13 00:00:00.000	638.5000	2011-06-13 00:00:00.000	VEB	182
1.0007	USD	2011-06-14 00:00:00.000	1.0000	2011-06-14 00:00:00.000	ARS	183
1.5708	USD	2011-06-14 00:00:00.000	1.5708	2011-06-14 00:00:00.000	AUD	184
1.9250	USD	2011-06-14 00:00:00.000	1.9239	2011-06-14 00:00:00.000	BRL	185
1.4738	USD	2011-06-14 00:00:00.000	1.4724	2011-06-14 00:00:00.000	CAD	186
8.2375	USD	2011-06-14 00:00:00.000	8.2370	2011-06-14 00:00:00.000	CNY	187
1.9353	USD	2011-06-14 00:00:00.000	1.9345	2011-06-14 00:00:00.000	DEM	188
.9897	USD	2011-06-14 00:00:00.000	.9890	2011-06-14 00:00:00.000	EUR	189
6.4886	USD	2011-06-14 00:00:00.000	6.4882	2011-06-14 00:00:00.000	FRF	190
.6243	USD	2011-06-14 00:00:00.000	.6238	2011-06-14 00:00:00.000	GBP	191
102.3940	USD	2011-06-14 00:00:00.000	102.3300	2011-06-14 00:00:00.000	JPY	192
9.3510	USD	2011-06-14 00:00:00.000	9.3499	2011-06-14 00:00:00.000	MXN	193
3.7595	USD	2011-06-14 00:00:00.000	3.7505	2011-06-14 00:00:00.000	SAR	194
638.5299	USD	2011-06-14 00:00:00.000	638.5000	2011-06-14 00:00:00.000	VEB	195
.9990	USD	2011-06-15 00:00:00.000	1.0000	2011-06-15 00:00:00.000	ARS	196
1.5739	USD	2011-06-15 00:00:00.000	1.5741	2011-06-15 00:00:00.000	AUD	197
1.9139	USD	2011-06-15 00:00:00.000	1.9239	2011-06-15 00:00:00.000	BRL	198
1.4723	USD	2011-06-15 00:00:00.000	1.4742	2011-06-15 00:00:00.000	CAD	199
8.2367	USD	2011-06-15 00:00:00.000	8.2370	2011-06-15 00:00:00.000	CNY	200
1.9391	USD	2011-06-15 00:00:00.000	1.9393	2011-06-15 00:00:00.000	DEM	201
.9907	USD	2011-06-15 00:00:00.000	.9916	2011-06-15 00:00:00.000	EUR	202
6.5038	USD	2011-06-15 00:00:00.000	6.5042	2011-06-15 00:00:00.000	FRF	203
.6247	USD	2011-06-15 00:00:00.000	.6256	2011-06-15 00:00:00.000	GBP	204
102.0550	USD	2011-06-15 00:00:00.000	102.0900	2011-06-15 00:00:00.000	JPY	205
9.3430	USD	2011-06-15 00:00:00.000	9.3499	2011-06-15 00:00:00.000	MXN	206
3.7496	USD	2011-06-15 00:00:00.000	3.7505	2011-06-15 00:00:00.000	SAR	207
638.5000	USD	2011-06-15 00:00:00.000	638.5000	2011-06-15 00:00:00.000	VEB	208
1.0007	USD	2011-06-16 00:00:00.000	1.0000	2011-06-16 00:00:00.000	ARS	209
1.5712	USD	2011-06-16 00:00:00.000	1.5706	2011-06-16 00:00:00.000	AUD	210
1.9330	USD	2011-06-16 00:00:00.000	1.9239	2011-06-16 00:00:00.000	BRL	211
1.4755	USD	2011-06-16 00:00:00.000	1.4744	2011-06-16 00:00:00.000	CAD	212
8.2372	USD	2011-06-16 00:00:00.000	8.2370	2011-06-16 00:00:00.000	CNY	213
1.9379	USD	2011-06-16 00:00:00.000	1.9378	2011-06-16 00:00:00.000	DEM	214
.9911	USD	2011-06-16 00:00:00.000	.9908	2011-06-16 00:00:00.000	EUR	215
6.4999	USD	2011-06-16 00:00:00.000	6.4991	2011-06-16 00:00:00.000	FRF	216
.6256	USD	2011-06-16 00:00:00.000	.6252	2011-06-16 00:00:00.000	GBP	217
102.4060	USD	2011-06-16 00:00:00.000	102.3400	2011-06-16 00:00:00.000	JPY	218
9.3499	USD	2011-06-16 00:00:00.000	9.3499	2011-06-16 00:00:00.000	MXN	219
3.7545	USD	2011-06-16 00:00:00.000	3.7505	2011-06-16 00:00:00.000	SAR	220
638.5499	USD	2011-06-16 00:00:00.000	638.5000	2011-06-16 00:00:00.000	VEB	221
.9991	USD	2011-06-17 00:00:00.000	1.0000	2011-06-17 00:00:00.000	ARS	222
1.5786	USD	2011-06-17 00:00:00.000	1.5792	2011-06-17 00:00:00.000	AUD	223
1.9219	USD	2011-06-17 00:00:00.000	1.9239	2011-06-17 00:00:00.000	BRL	224
1.4702	USD	2011-06-17 00:00:00.000	1.4800	2011-06-17 00:00:00.000	CAD	225
8.2370	USD	2011-06-17 00:00:00.000	8.2370	2011-06-17 00:00:00.000	CNY	226
1.9441	USD	2011-06-17 00:00:00.000	1.9443	2011-06-17 00:00:00.000	DEM	227
.9939	USD	2011-06-17 00:00:00.000	.9940	2011-06-17 00:00:00.000	EUR	228
6.5208	USD	2011-06-17 00:00:00.000	6.5210	2011-06-17 00:00:00.000	FRF	229
.6248	USD	2011-06-17 00:00:00.000	.6254	2011-06-17 00:00:00.000	GBP	230
102.5420	USD	2011-06-17 00:00:00.000	102.5700	2011-06-17 00:00:00.000	JPY	231
9.3480	USD	2011-06-17 00:00:00.000	9.3499	2011-06-17 00:00:00.000	MXN	232
3.7442	USD	2011-06-17 00:00:00.000	3.7505	2011-06-17 00:00:00.000	SAR	233
638.4800	USD	2011-06-17 00:00:00.000	638.5000	2011-06-17 00:00:00.000	VEB	234
1.0001	USD	2011-06-18 00:00:00.000	1.0000	2011-06-18 00:00:00.000	ARS	235
1.5831	USD	2011-06-18 00:00:00.000	1.5823	2011-06-18 00:00:00.000	AUD	236
1.9330	USD	2011-06-18 00:00:00.000	1.9239	2011-06-18 00:00:00.000	BRL	237
1.4861	USD	2011-06-18 00:00:00.000	1.4802	2011-06-18 00:00:00.000	CAD	238
8.2378	USD	2011-06-18 00:00:00.000	8.2370	2011-06-18 00:00:00.000	CNY	239
1.9531	USD	2011-06-18 00:00:00.000	1.9531	2011-06-18 00:00:00.000	DEM	240
.9990	USD	2011-06-18 00:00:00.000	.9986	2011-06-18 00:00:00.000	EUR	241
6.5511	USD	2011-06-18 00:00:00.000	6.5503	2011-06-18 00:00:00.000	FRF	242
.6254	USD	2011-06-18 00:00:00.000	.6248	2011-06-18 00:00:00.000	GBP	243
102.4770	USD	2011-06-18 00:00:00.000	102.4700	2011-06-18 00:00:00.000	JPY	244
9.3580	USD	2011-06-18 00:00:00.000	9.3499	2011-06-18 00:00:00.000	MXN	245
3.7578	USD	2011-06-18 00:00:00.000	3.7505	2011-06-18 00:00:00.000	SAR	246
638.5099	USD	2011-06-18 00:00:00.000	638.5000	2011-06-18 00:00:00.000	VEB	247
.9993	USD	2011-06-19 00:00:00.000	1.0000	2011-06-19 00:00:00.000	ARS	248
1.5822	USD	2011-06-19 00:00:00.000	1.5825	2011-06-19 00:00:00.000	AUD	249
1.9179	USD	2011-06-19 00:00:00.000	1.9239	2011-06-19 00:00:00.000	BRL	250
1.4817	USD	2011-06-19 00:00:00.000	1.4823	2011-06-19 00:00:00.000	CAD	251
8.2367	USD	2011-06-19 00:00:00.000	8.2370	2011-06-19 00:00:00.000	CNY	252
1.9516	USD	2011-06-19 00:00:00.000	1.9519	2011-06-19 00:00:00.000	DEM	253
.9973	USD	2011-06-19 00:00:00.000	.9980	2011-06-19 00:00:00.000	EUR	254
6.5456	USD	2011-06-19 00:00:00.000	6.5465	2011-06-19 00:00:00.000	FRF	255
.6245	USD	2011-06-19 00:00:00.000	.6248	2011-06-19 00:00:00.000	GBP	256
102.7840	USD	2011-06-19 00:00:00.000	102.8500	2011-06-19 00:00:00.000	JPY	257
9.3450	USD	2011-06-19 00:00:00.000	9.3499	2011-06-19 00:00:00.000	MXN	258
3.7482	USD	2011-06-19 00:00:00.000	3.7505	2011-06-19 00:00:00.000	SAR	259
638.4299	USD	2011-06-19 00:00:00.000	638.5000	2011-06-19 00:00:00.000	VEB	260
1.0004	USD	2011-06-20 00:00:00.000	1.0000	2011-06-20 00:00:00.000	ARS	261
1.5817	USD	2011-06-20 00:00:00.000	1.5808	2011-06-20 00:00:00.000	AUD	262
1.9279	USD	2011-06-20 00:00:00.000	1.9239	2011-06-20 00:00:00.000	BRL	263
1.4872	USD	2011-06-20 00:00:00.000	1.4795	2011-06-20 00:00:00.000	CAD	264
8.2370	USD	2011-06-20 00:00:00.000	8.2370	2011-06-20 00:00:00.000	CNY	265
1.9511	USD	2011-06-20 00:00:00.000	1.9510	2011-06-20 00:00:00.000	DEM	266
.9977	USD	2011-06-20 00:00:00.000	.9975	2011-06-20 00:00:00.000	EUR	267
6.5434	USD	2011-06-20 00:00:00.000	6.5431	2011-06-20 00:00:00.000	FRF	268
.6251	USD	2011-06-20 00:00:00.000	.6245	2011-06-20 00:00:00.000	GBP	269
102.8030	USD	2011-06-20 00:00:00.000	102.7050	2011-06-20 00:00:00.000	JPY	270
9.3520	USD	2011-06-20 00:00:00.000	9.3499	2011-06-20 00:00:00.000	MXN	271
3.7530	USD	2011-06-20 00:00:00.000	3.7505	2011-06-20 00:00:00.000	SAR	272
638.5499	USD	2011-06-20 00:00:00.000	638.5000	2011-06-20 00:00:00.000	VEB	273
.9995	USD	2011-06-21 00:00:00.000	1.0000	2011-06-21 00:00:00.000	ARS	274
1.5790	USD	2011-06-21 00:00:00.000	1.5800	2011-06-21 00:00:00.000	AUD	275
1.9179	USD	2011-06-21 00:00:00.000	1.9239	2011-06-21 00:00:00.000	BRL	276
1.4701	USD	2011-06-21 00:00:00.000	1.4799	2011-06-21 00:00:00.000	CAD	277
8.2370	USD	2011-06-21 00:00:00.000	8.2370	2011-06-21 00:00:00.000	CNY	278
1.9266	USD	2011-06-21 00:00:00.000	1.9271	2011-06-21 00:00:00.000	DEM	279
.9848	USD	2011-06-21 00:00:00.000	.9852	2011-06-21 00:00:00.000	EUR	280
6.4631	USD	2011-06-21 00:00:00.000	6.4633	2011-06-21 00:00:00.000	FRF	281
.6201	USD	2011-06-21 00:00:00.000	.6211	2011-06-21 00:00:00.000	GBP	282
102.3980	USD	2011-06-21 00:00:00.000	102.4300	2011-06-21 00:00:00.000	JPY	283
9.3439	USD	2011-06-21 00:00:00.000	9.3499	2011-06-21 00:00:00.000	MXN	284
3.7503	USD	2011-06-21 00:00:00.000	3.7505	2011-06-21 00:00:00.000	SAR	285
638.4600	USD	2011-06-21 00:00:00.000	638.5000	2011-06-21 00:00:00.000	VEB	286
1.0004	USD	2011-06-22 00:00:00.000	1.0000	2011-06-22 00:00:00.000	ARS	287
